,close_time,o,h,l,c,v
64,2020-01-30 11:59:59.999,174.78,175.45,174.3,175.27,8580.66868
65,2020-01-30 12:59:59.999,175.28,176.82,175.04,176.41,15939.06227
66,2020-01-30 13:59:59.999,176.41,177.66,175.94,177.08,15959.75108
67,2020-01-30 14:59:59.999,177.12,177.65,175.34,175.73,20915.52668
68,2020-01-30 15:59:59.999,175.75,177.64,175.55,177.63,15319.44322
69,2020-01-30 16:59:59.999,177.62,180.37,175.0,177.73,77546.37491
70,2020-01-30 17:59:59.999,177.75,180.45,177.74,179.58,41948.10765
71,2020-01-30 18:59:59.999,179.58,181.34,179.56,181.09,29467.46155
72,2020-01-30 19:59:59.999,181.1,182.24,180.34,181.5,21621.91784
73,2020-01-30 20:59:59.999,181.49,185.52,181.49,184.73,41626.25641
74,2020-01-30 21:59:59.999,184.73,185.3,183.33,185.16,14939.49321
75,2020-01-30 22:59:59.999,185.2,186.7,184.0,186.66,13712.49341
76,2020-01-30 23:59:59.999,186.67,187.0,182.97,184.69,24386.65801
77,2020-01-31 00:59:59.999,184.71,185.82,183.71,184.08,13526.16409
78,2020-01-31 01:59:59.999,184.09,185.1,183.2,183.99,13467.63477
79,2020-01-31 02:59:59.999,183.95,184.03,181.65,183.2,18210.03776
80,2020-01-31 03:59:59.999,183.22,184.31,183.07,183.42,13358.3441
81,2020-01-31 04:59:59.999,183.42,183.67,181.7,182.29,15827.6395
82,2020-01-31 05:59:59.999,182.27,182.73,180.52,181.26,18830.2647
83,2020-01-31 06:59:59.999,181.24,183.51,180.86,183.22,12884.39216
84,2020-01-31 07:59:59.999,183.16,183.26,181.78,182.48,9898.24691
85,2020-01-31 08:59:59.999,182.47,183.15,181.33,182.75,10769.06119
86,2020-01-31 09:59:59.999,182.74,183.58,181.95,182.21,12933.95153
87,2020-01-31 10:59:59.999,182.21,182.69,180.25,181.62,24593.03829
88,2020-01-31 11:59:59.999,181.62,181.62,180.44,180.9,14607.79198
89,2020-01-31 12:59:59.999,180.86,180.88,176.5,178.01,50417.38271
90,2020-01-31 13:59:59.999,178.01,178.87,175.22,178.23,34355.5666
91,2020-01-31 14:59:59.999,178.28,178.95,176.36,177.93,16454.06275
92,2020-01-31 15:59:59.999,177.9,180.05,177.73,180.04,16194.46569
93,2020-01-31 16:59:59.999,180.01,180.63,177.53,178.48,22298.20605
94,2020-01-31 17:59:59.999,178.49,178.97,177.9,178.43,10234.72677
95,2020-01-31 18:59:59.999,178.42,179.49,178.27,179.47,8830.98685
96,2020-01-31 19:59:59.999,179.47,179.95,179.05,179.41,8042.88543
97,2020-01-31 20:59:59.999,179.41,180.91,179.21,180.5,14070.27204
98,2020-01-31 21:59:59.999,180.49,181.2,180.15,180.95,6823.9472
99,2020-01-31 22:59:59.999,181.01,182.44,180.68,181.88,8290.36991
100,2020-01-31 23:59:59.999,181.89,182.0,179.25,179.99,10677.09467
101,2020-02-01 00:59:59.999,179.94,181.47,179.23,181.09,9973.4255
102,2020-02-01 01:59:59.999,181.09,183.86,181.06,183.76,17178.44923
103,2020-02-01 02:59:59.999,183.75,184.28,182.7,183.88,16518.90154
104,2020-02-01 03:59:59.999,183.84,184.06,182.54,183.51,10981.05291
105,2020-02-01 04:59:59.999,183.46,183.64,181.93,181.95,7809.54355
106,2020-02-01 05:59:59.999,181.95,182.36,181.46,181.51,10219.24171
107,2020-02-01 06:59:59.999,181.48,182.49,181.48,182.07,7219.40532
108,2020-02-01 07:59:59.999,182.08,183.94,182.08,183.13,13444.16044
109,2020-02-01 08:59:59.999,183.13,183.32,180.41,181.19,19200.83729
110,2020-02-01 09:59:59.999,181.19,181.64,180.64,181.34,12450.36289
111,2020-02-01 10:59:59.999,181.32,181.98,180.86,181.32,7401.63733
112,2020-02-01 11:59:59.999,181.35,181.35,179.8,180.94,17605.34051
113,2020-02-01 12:59:59.999,180.92,181.23,179.81,180.08,8546.40615
114,2020-02-01 13:59:59.999,180.07,182.53,180.01,181.94,16713.65545
115,2020-02-01 14:59:59.999,181.94,182.25,180.68,181.87,7354.4662
116,2020-02-01 15:59:59.999,181.85,182.65,181.3,181.48,10540.91343
117,2020-02-01 16:59:59.999,181.48,183.6,181.32,183.5,12820.11277
118,2020-02-01 17:59:59.999,183.47,183.9,182.83,182.94,11529.96498
119,2020-02-01 18:59:59.999,182.93,183.85,182.66,183.4,11837.3763
120,2020-02-01 19:59:59.999,183.41,183.45,182.27,182.81,4882.79881
121,2020-02-01 20:59:59.999,182.81,183.58,182.23,183.4,4731.45172
122,2020-02-01 21:59:59.999,183.37,183.7,182.37,182.79,5759.24443
123,2020-02-01 22:59:59.999,182.79,183.62,182.66,183.06,4356.8502
124,2020-02-01 23:59:59.999,183.07,184.19,182.96,183.6,10294.53036
125,2020-02-02 00:59:59.999,183.63,183.68,181.25,181.56,11621.12422
126,2020-02-02 01:59:59.999,181.62,182.26,181.06,181.95,8516.01362
127,2020-02-02 02:59:59.999,181.99,181.99,179.81,180.52,19825.08272
128,2020-02-02 03:59:59.999,180.55,181.12,180.04,180.58,8811.27277
129,2020-02-02 04:59:59.999,180.58,182.18,179.1,181.85,21421.81738
130,2020-02-02 05:59:59.999,181.86,182.24,181.33,181.92,10035.9185
131,2020-02-02 06:59:59.999,181.92,187.19,181.47,186.04,52071.59754
132,2020-02-02 07:59:59.999,186.04,188.02,185.93,187.17,44635.30332
133,2020-02-02 08:59:59.999,187.17,187.6,186.26,187.3,21476.65228
134,2020-02-02 09:59:59.999,187.34,188.97,186.8,188.83,26187.40716
135,2020-02-02 10:59:59.999,188.83,191.88,188.82,190.77,52031.13715
136,2020-02-02 11:59:59.999,190.83,192.25,190.17,191.71,25780.48207
137,2020-02-02 12:59:59.999,191.76,193.43,190.31,191.05,42087.69323
138,2020-02-02 13:59:59.999,191.02,191.56,190.19,190.74,21507.36688
139,2020-02-02 14:59:59.999,190.75,192.12,189.48,191.58,35432.1244
140,2020-02-02 15:59:59.999,191.55,193.32,190.9,192.49,21510.89851
141,2020-02-02 16:59:59.999,192.47,193.23,191.19,191.21,22324.80323
142,2020-02-02 17:59:59.999,191.23,191.93,190.36,191.12,13811.4861
143,2020-02-02 18:59:59.999,191.12,192.0,191.0,191.6,9669.84119
144,2020-02-02 19:59:59.999,191.6,192.5,191.32,191.5,12729.37855
145,2020-02-02 20:59:59.999,191.56,192.39,191.1,192.23,11069.23408
146,2020-02-02 21:59:59.999,192.23,192.5,191.48,191.5,7460.48116
147,2020-02-02 22:59:59.999,191.53,191.56,188.82,189.18,29557.73141
148,2020-02-02 23:59:59.999,189.2,189.8,188.04,188.44,23046.28872
149,2020-02-03 00:59:59.999,188.48,192.0,187.21,191.72,30782.97589
150,2020-02-03 01:59:59.999,191.71,195.19,191.05,192.23,51996.92178
151,2020-02-03 02:59:59.999,192.23,192.43,189.0,190.38,39010.36272
152,2020-02-03 03:59:59.999,190.38,191.64,189.65,191.39,15889.53348
153,2020-02-03 04:59:59.999,191.39,191.89,190.51,190.9,8699.70012
154,2020-02-03 05:59:59.999,190.89,192.11,190.61,191.25,12571.20108
155,2020-02-03 06:59:59.999,191.31,191.75,190.9,191.09,8749.55561
156,2020-02-03 07:59:59.999,191.08,191.1,189.5,190.04,15699.75775
157,2020-02-03 08:59:59.999,190.04,190.81,189.7,190.09,10450.91619
158,2020-02-03 09:59:59.999,190.09,190.17,188.7,188.9,14960.23506
159,2020-02-03 10:59:59.999,188.94,189.05,187.7,187.98,19557.17284
160,2020-02-03 11:59:59.999,187.98,190.68,187.68,189.84,14663.24098
161,2020-02-03 12:59:59.999,189.84,191.5,189.27,189.93,14408.53051
162,2020-02-03 13:59:59.999,189.95,190.22,188.01,188.83,16373.94523
163,2020-02-03 14:59:59.999,188.79,190.12,188.01,189.68,17538.19446
164,2020-02-03 15:59:59.999,189.7,189.74,187.42,187.58,25162.63708
165,2020-02-03 16:59:59.999,187.59,189.5,186.62,187.88,28356.32192
166,2020-02-03 17:59:59.999,187.83,189.08,187.13,188.93,10428.94557
167,2020-02-03 18:59:59.999,188.91,189.84,187.83,189.67,12145.13258
168,2020-02-03 19:59:59.999,189.67,190.24,188.96,190.17,9508.28606
169,2020-02-03 20:59:59.999,190.2,191.8,190.03,190.46,17641.66011
170,2020-02-03 21:59:59.999,190.46,190.81,188.98,189.61,7096.2368
171,2020-02-03 22:59:59.999,189.56,190.55,189.26,189.31,3943.49395
172,2020-02-03 23:59:59.999,189.35,190.5,188.13,189.69,11541.00004
173,2020-02-04 00:59:59.999,189.74,191.6,189.68,190.76,13730.74948
174,2020-02-04 01:59:59.999,190.76,191.43,189.12,189.19,13528.17432
175,2020-02-04 02:59:59.999,189.22,190.66,189.19,190.04,8983.39788
176,2020-02-04 03:59:59.999,190.05,190.05,188.0,188.04,12864.25596
177,2020-02-04 04:59:59.999,188.08,189.0,186.9,187.2,22018.1197
178,2020-02-04 05:59:59.999,187.2,188.16,186.18,188.15,19399.07831
179,2020-02-04 06:59:59.999,188.15,188.41,187.5,188.14,11840.8992
180,2020-02-04 07:59:59.999,188.15,189.13,187.86,188.28,11538.68806
181,2020-02-04 08:59:59.999,188.28,188.48,186.94,186.99,16407.99138
182,2020-02-04 09:59:59.999,187.05,187.88,185.32,185.64,32431.68347
183,2020-02-04 10:59:59.999,185.65,186.58,184.69,185.42,27972.35029
184,2020-02-04 11:59:59.999,185.42,188.0,184.95,186.91,29588.73168
185,2020-02-04 12:59:59.999,186.87,187.2,184.77,185.59,18457.73748
186,2020-02-04 13:59:59.999,185.55,186.05,184.79,185.82,15310.70026
187,2020-02-04 14:59:59.999,185.81,186.78,185.02,186.65,13726.49842
188,2020-02-04 15:59:59.999,186.69,188.85,186.22,188.37,29878.16821
189,2020-02-04 16:59:59.999,188.37,189.8,187.77,189.24,18495.62124
190,2020-02-04 17:59:59.999,189.23,189.32,188.5,189.15,8814.77548
191,2020-02-04 18:59:59.999,189.15,189.65,187.93,188.69,9286.25108
192,2020-02-04 19:59:59.999,188.69,188.86,187.78,187.92,6285.8234
193,2020-02-04 20:59:59.999,187.93,188.28,186.9,188.22,9550.88279
194,2020-02-04 21:59:59.999,188.25,188.67,187.78,188.09,4555.79274
195,2020-02-04 22:59:59.999,188.04,189.29,187.73,189.28,5186.30173
196,2020-02-04 23:59:59.999,189.25,189.52,188.24,188.91,6537.0243
197,2020-02-05 00:59:59.999,188.91,190.28,188.85,189.63,15459.32315
198,2020-02-05 01:59:59.999,189.65,190.2,188.35,188.46,9647.99597
199,2020-02-05 02:59:59.999,188.46,189.55,188.19,189.5,6650.81721
200,2020-02-05 03:59:59.999,189.47,189.95,188.63,189.86,12134.6878
201,2020-02-05 04:59:59.999,189.85,190.34,189.1,190.3,12568.54211
202,2020-02-05 05:59:59.999,190.3,191.39,189.85,191.18,23611.54859
203,2020-02-05 06:59:59.999,191.17,192.17,190.79,191.07,25806.34204
204,2020-02-05 07:59:59.999,191.07,191.88,190.44,190.87,15594.76201
205,2020-02-05 08:59:59.999,190.83,191.55,190.29,191.39,11240.51617
206,2020-02-05 09:59:59.999,191.42,191.96,191.0,191.23,9005.3649
207,2020-02-05 10:59:59.999,191.23,196.23,191.04,195.19,55777.93703
208,2020-02-05 11:59:59.999,195.2,197.89,194.38,197.53,35726.09132
209,2020-02-05 12:59:59.999,197.57,198.5,195.61,196.3,44617.22893
210,2020-02-05 13:59:59.999,196.31,198.3,196.27,197.52,22909.28046
211,2020-02-05 14:59:59.999,197.52,198.3,196.3,197.5,22124.35768
212,2020-02-05 15:59:59.999,197.52,199.22,197.1,198.86,23664.54287
213,2020-02-05 16:59:59.999,198.86,200.45,198.3,199.94,35939.63925
214,2020-02-05 17:59:59.999,199.93,201.36,199.52,201.03,21974.82315
215,2020-02-05 18:59:59.999,201.02,204.93,201.01,203.31,53459.26477
216,2020-02-05 19:59:59.999,203.34,204.36,201.03,202.02,22158.63724
217,2020-02-05 20:59:59.999,202.03,203.71,202.0,203.49,11691.50575
218,2020-02-05 21:59:59.999,203.5,207.61,203.31,206.68,24857.24589
219,2020-02-05 22:59:59.999,206.68,206.81,204.11,204.76,14375.34674
220,2020-02-05 23:59:59.999,204.75,206.8,203.7,203.78,19946.31314
221,2020-02-06 00:59:59.999,203.78,204.99,201.02,203.14,25687.08259
222,2020-02-06 01:59:59.999,203.14,205.1,202.49,204.26,19001.4835
223,2020-02-06 02:59:59.999,204.26,204.68,202.42,203.18,11100.28291
224,2020-02-06 03:59:59.999,203.18,206.6,202.86,206.53,15789.40224
225,2020-02-06 04:59:59.999,206.59,206.59,204.81,205.93,15820.46532
226,2020-02-06 05:59:59.999,205.92,207.53,205.3,206.78,13664.47878
227,2020-02-06 06:59:59.999,206.77,208.16,205.57,207.32,21465.96067
228,2020-02-06 07:59:59.999,207.32,212.06,206.69,209.26,42588.70585
229,2020-02-06 08:59:59.999,209.28,210.33,208.27,209.37,31719.11146
230,2020-02-06 09:59:59.999,209.37,209.8,207.6,209.77,19793.6894
231,2020-02-06 10:59:59.999,209.79,210.81,209.02,210.42,25694.19674
232,2020-02-06 11:59:59.999,210.42,210.99,208.79,210.41,24474.88256
233,2020-02-06 12:59:59.999,210.38,215.2,210.3,214.97,49814.75646
234,2020-02-06 13:59:59.999,214.98,216.33,205.19,210.68,85332.76487
235,2020-02-06 14:59:59.999,210.68,215.66,208.36,213.62,56109.3871
236,2020-02-06 15:59:59.999,213.68,213.99,210.28,212.41,29312.11992
237,2020-02-06 16:59:59.999,212.4,214.33,210.86,213.48,28318.70703
238,2020-02-06 17:59:59.999,213.48,214.3,212.37,213.13,15184.4667
239,2020-02-06 18:59:59.999,213.13,213.32,211.41,212.88,12765.25033
240,2020-02-06 19:59:59.999,212.91,213.5,211.36,211.83,17008.00306
241,2020-02-06 20:59:59.999,211.83,213.6,211.32,213.4,13283.16526
242,2020-02-06 21:59:59.999,213.41,214.14,212.93,213.69,9508.50942
243,2020-02-06 22:59:59.999,213.69,214.26,211.38,211.47,11317.7822
244,2020-02-06 23:59:59.999,211.44,213.78,211.15,213.19,13485.56893
245,2020-02-07 00:59:59.999,213.16,218.24,213.14,217.73,36885.55672
246,2020-02-07 01:59:59.999,217.81,219.91,217.19,219.31,30601.95789
247,2020-02-07 02:59:59.999,219.32,221.0,219.07,219.29,50373.53782
248,2020-02-07 03:59:59.999,219.31,220.21,217.0,217.2,27886.44872
249,2020-02-07 04:59:59.999,217.2,219.57,216.11,218.55,28923.29733
250,2020-02-07 05:59:59.999,218.55,219.39,217.11,217.73,21804.14923
251,2020-02-07 06:59:59.999,217.71,219.0,217.63,218.06,11843.43682
252,2020-02-07 07:59:59.999,218.06,219.14,217.13,218.96,17469.58537
253,2020-02-07 08:59:59.999,218.93,219.66,217.6,218.0,25547.97436
254,2020-02-07 09:59:59.999,218.0,219.69,217.75,218.91,18330.71987
255,2020-02-07 10:59:59.999,218.9,222.88,218.6,222.23,39434.74841
256,2020-02-07 11:59:59.999,222.23,225.0,220.01,220.4,66593.31975
257,2020-02-07 12:59:59.999,220.38,221.77,217.81,218.79,56155.93351
258,2020-02-07 13:59:59.999,218.81,221.25,218.81,220.49,26040.24607
259,2020-02-07 14:59:59.999,220.49,223.9,220.44,222.48,29566.90544
260,2020-02-07 15:59:59.999,222.45,223.26,220.54,221.59,18855.05412
261,2020-02-07 16:59:59.999,221.61,222.97,219.63,221.74,31406.27398
262,2020-02-07 17:59:59.999,221.74,222.3,220.62,220.9,10764.66478
263,2020-02-07 18:59:59.999,220.89,222.55,220.59,222.29,10887.92747
264,2020-02-07 19:59:59.999,222.25,222.31,221.07,221.41,9786.86009
265,2020-02-07 20:59:59.999,221.48,221.8,219.05,219.14,21309.12405
266,2020-02-07 21:59:59.999,219.13,220.77,218.64,219.91,13572.61441
267,2020-02-07 22:59:59.999,219.91,222.55,219.9,222.27,10383.98092
268,2020-02-07 23:59:59.999,222.26,224.26,221.64,223.33,14936.83753
269,2020-02-08 00:59:59.999,223.36,224.6,220.86,221.19,25024.77208
270,2020-02-08 01:59:59.999,221.19,221.55,219.59,221.36,20251.68108
271,2020-02-08 02:59:59.999,221.35,221.86,215.12,216.6,45079.60825
272,2020-02-08 03:59:59.999,216.6,217.82,213.22,217.32,45856.66345
273,2020-02-08 04:59:59.999,217.35,220.75,217.15,220.02,29457.57385
274,2020-02-08 05:59:59.999,219.97,221.71,218.75,220.43,24671.17556
275,2020-02-08 06:59:59.999,220.43,221.78,219.75,220.29,16349.98791
276,2020-02-08 07:59:59.999,220.29,221.0,220.0,220.45,11558.2187
277,2020-02-08 08:59:59.999,220.42,226.5,220.39,225.12,55821.1077
278,2020-02-08 09:59:59.999,225.11,226.56,222.61,224.6,34022.26628
279,2020-02-08 10:59:59.999,224.64,227.61,224.63,225.24,31279.08771
280,2020-02-08 11:59:59.999,225.27,226.74,224.74,226.18,20017.61234
281,2020-02-08 12:59:59.999,226.24,226.93,225.26,225.69,17422.77073
282,2020-02-08 13:59:59.999,225.69,227.75,223.57,225.74,33629.68296
283,2020-02-08 14:59:59.999,225.75,226.97,225.4,226.79,20447.60757
284,2020-02-08 15:59:59.999,226.82,227.13,224.4,225.1,19604.17588
285,2020-02-08 16:59:59.999,225.07,225.98,223.88,225.45,19591.26197
286,2020-02-08 17:59:59.999,225.36,225.5,223.22,224.19,15618.18956
287,2020-02-08 18:59:59.999,224.19,224.73,222.12,223.26,16351.46972
288,2020-02-08 19:59:59.999,223.25,225.14,223.21,224.8,9013.47869
289,2020-02-08 20:59:59.999,224.8,224.86,223.34,223.46,5416.58283
290,2020-02-08 21:59:59.999,223.42,224.31,222.56,222.83,10452.77355
291,2020-02-08 22:59:59.999,222.83,224.23,222.0,223.96,14746.54146
292,2020-02-08 23:59:59.999,223.93,224.9,223.01,223.05,6867.58482
293,2020-02-09 00:59:59.999,223.01,226.75,222.86,226.52,18317.5455
294,2020-02-09 01:59:59.999,226.51,226.52,225.02,225.98,11014.53774
295,2020-02-09 03:59:59.999,225.98,228.63,225.93,228.53,36470.59365
296,2020-02-09 04:59:59.999,228.56,229.0,227.18,227.72,18498.35134
297,2020-02-09 05:59:59.999,227.68,228.55,226.41,228.4,14493.58723
298,2020-02-09 06:59:59.999,228.4,228.93,227.85,228.3,11695.7067
299,2020-02-09 07:59:59.999,228.29,230.65,228.09,229.66,22112.8118
300,2020-02-09 08:59:59.999,229.66,230.18,228.45,228.99,21665.02896
301,2020-02-09 09:59:59.999,228.93,229.35,227.4,227.9,17568.66852
302,2020-02-09 10:59:59.999,227.9,229.05,226.82,228.9,11516.3007
303,2020-02-09 11:59:59.999,228.9,229.38,227.77,228.1,10693.20259
304,2020-02-09 12:59:59.999,228.1,229.13,228.09,228.45,8796.70955
305,2020-02-09 13:59:59.999,228.46,228.89,226.67,227.21,12933.72356
306,2020-02-09 14:59:59.999,227.21,228.18,225.27,226.18,17489.14238
307,2020-02-09 15:59:59.999,226.14,227.32,224.0,226.84,29847.81887
308,2020-02-09 16:59:59.999,226.83,228.16,226.0,227.83,19411.15049
309,2020-02-09 17:59:59.999,227.82,228.36,226.53,226.56,12051.5648
310,2020-02-09 18:59:59.999,226.56,226.9,225.68,226.13,8072.57827
311,2020-02-09 19:59:59.999,226.14,227.3,226.0,226.76,5979.73615
312,2020-02-09 20:59:59.999,226.78,226.85,224.19,224.84,11772.56905
313,2020-02-09 21:59:59.999,224.83,225.98,224.65,225.49,7274.04855
314,2020-02-09 22:59:59.999,225.49,227.92,225.49,227.89,8153.57785
315,2020-02-09 23:59:59.999,227.87,228.85,227.44,228.49,14507.28974
316,2020-02-10 00:59:59.999,228.53,229.4,227.32,228.86,17317.68611
317,2020-02-10 01:59:59.999,228.86,228.9,226.7,226.96,9036.26318
318,2020-02-10 02:59:59.999,226.92,227.35,225.62,226.71,14930.73453
319,2020-02-10 03:59:59.999,226.7,226.75,224.72,225.41,14705.5725
320,2020-02-10 04:59:59.999,225.41,225.76,222.0,224.43,29928.45685
321,2020-02-10 05:59:59.999,224.44,225.46,218.69,220.83,31461.33333
322,2020-02-10 06:59:59.999,220.83,225.16,220.33,223.22,38716.04459
323,2020-02-10 07:59:59.999,223.23,224.35,222.8,223.64,12500.29474
324,2020-02-10 08:59:59.999,223.64,223.87,219.71,220.94,33711.12805
325,2020-02-10 09:59:59.999,220.93,221.04,216.37,219.13,55779.70992
326,2020-02-10 10:59:59.999,219.13,220.46,218.14,220.16,23979.22532
327,2020-02-10 11:59:59.999,220.21,220.26,217.08,218.65,19250.63128
328,2020-02-10 12:59:59.999,218.58,220.15,217.6,219.95,20354.78117
329,2020-02-10 13:59:59.999,220.01,220.7,219.19,219.57,17527.86009
330,2020-02-10 14:59:59.999,219.6,223.8,219.06,223.41,28865.57978
331,2020-02-10 15:59:59.999,223.41,225.12,223.13,223.34,34868.64393
332,2020-02-10 16:59:59.999,223.34,224.15,221.2,221.93,26263.56823
333,2020-02-10 17:59:59.999,221.95,223.28,220.89,222.92,14048.48866
334,2020-02-10 18:59:59.999,222.95,223.64,221.15,221.7,12800.41212
335,2020-02-10 19:59:59.999,221.71,222.63,220.28,220.9,11840.02566
336,2020-02-10 20:59:59.999,220.91,222.99,220.91,222.67,11334.86667
337,2020-02-10 21:59:59.999,222.64,222.9,221.51,222.53,9433.50076
338,2020-02-10 22:59:59.999,222.52,223.9,221.72,223.42,7408.518
339,2020-02-10 23:59:59.999,223.42,225.0,222.88,222.89,14352.17402
340,2020-02-11 00:59:59.999,222.89,223.53,219.72,220.49,21715.98399
341,2020-02-11 01:59:59.999,220.41,221.18,218.39,220.45,25568.63878
342,2020-02-11 02:59:59.999,220.5,221.28,218.83,219.24,11303.08794
343,2020-02-11 03:59:59.999,219.23,220.37,218.38,219.03,12903.02986
344,2020-02-11 04:59:59.999,219.0,219.69,218.17,218.63,10730.06419
345,2020-02-11 05:59:59.999,218.65,220.62,218.63,219.23,12591.73356
346,2020-02-11 06:59:59.999,219.24,220.74,218.8,219.8,8947.57708
347,2020-02-11 07:59:59.999,219.79,220.19,218.2,218.61,14540.909
348,2020-02-11 08:59:59.999,218.62,220.6,218.23,220.6,14676.04873
349,2020-02-11 09:59:59.999,220.57,222.32,220.0,221.23,21984.60759
350,2020-02-11 10:59:59.999,221.26,222.2,220.31,221.09,12809.02918
351,2020-02-11 11:59:59.999,221.11,222.8,221.0,222.6,12893.92535
352,2020-02-11 12:59:59.999,222.6,224.27,222.12,223.21,24136.45803
353,2020-02-11 13:59:59.999,223.21,224.55,222.94,223.41,16762.15356
354,2020-02-11 14:59:59.999,223.39,224.2,222.0,222.52,13108.42514
355,2020-02-11 15:59:59.999,222.52,230.49,222.43,228.8,95464.06842
356,2020-02-11 16:59:59.999,228.82,232.0,227.8,231.54,62595.77309
357,2020-02-11 17:59:59.999,231.6,236.3,231.53,236.29,56236.03197
