,close_time,o,h,l,c,v
62,2020-01-19 10:00:00,176.45,177.3,174.8,175.5,21312.69357
63,2020-01-19 11:00:00,175.48,175.8,174.29,174.31,15486.60023
64,2020-01-19 12:00:00,174.31,174.39,164.0,166.62,128213.17088
65,2020-01-19 13:00:00,166.61,166.61,162.4,165.34,47832.6409
66,2020-01-19 14:00:00,165.4,165.41,161.66,164.38,33893.78514
67,2020-01-19 15:00:00,164.4,165.9,164.0,164.42,26268.37264
68,2020-01-19 16:00:00,164.43,165.32,163.49,164.81,29158.80125
69,2020-01-19 17:00:00,164.75,166.18,164.19,165.22,24500.70131
70,2020-01-19 18:00:00,165.17,165.52,164.63,165.13,12968.24974
71,2020-01-19 19:00:00,165.17,165.24,163.88,164.36,12728.14226
72,2020-01-19 20:00:00,164.33,165.19,163.9,164.92,17674.04716
73,2020-01-19 21:00:00,164.95,165.09,164.09,164.51,6747.19811
74,2020-01-19 22:00:00,164.52,166.08,164.11,165.81,25836.68129
75,2020-01-19 23:00:00,165.81,167.0,163.56,166.15,37583.89594
76,2020-01-20 00:00:00,166.11,167.5,165.62,166.79,13260.57086
77,2020-01-20 01:00:00,166.79,167.6,165.17,165.68,22472.41947
78,2020-01-20 02:00:00,165.71,166.5,165.2,165.42,10499.10347
79,2020-01-20 03:00:00,165.43,165.93,165.1,165.46,9430.21568
80,2020-01-20 04:00:00,165.44,165.78,165.25,165.66,5593.92538
81,2020-01-20 05:00:00,165.65,166.3,164.29,164.75,17949.81825
82,2020-01-20 06:00:00,164.76,165.76,164.74,165.66,7640.41402
83,2020-01-20 07:00:00,165.64,166.23,165.51,165.83,6940.10405
84,2020-01-20 08:00:00,165.8,166.4,165.21,165.63,10581.84899
85,2020-01-20 09:00:00,165.62,166.25,164.5,165.35,14489.17182
86,2020-01-20 10:00:00,165.35,165.65,164.28,164.65,11521.42588
87,2020-01-20 11:00:00,164.65,165.26,164.56,164.86,7779.40024
88,2020-01-20 12:00:00,164.9,165.16,161.88,163.04,24163.58696
89,2020-01-20 13:00:00,163.05,164.17,162.0,162.55,25738.47353
90,2020-01-20 14:00:00,162.53,165.05,161.24,164.02,30192.32452
91,2020-01-20 15:00:00,164.08,166.67,163.85,166.2,19719.48345
92,2020-01-20 16:00:00,166.2,167.04,165.58,166.83,18883.57175
93,2020-01-20 17:00:00,166.88,167.75,165.96,166.88,23619.28156
94,2020-01-20 18:00:00,166.88,167.08,166.18,166.3,7882.27763
95,2020-01-20 19:00:00,166.27,166.91,166.12,166.5,9824.79431
96,2020-01-20 20:00:00,166.5,167.79,166.5,167.67,17770.59536
97,2020-01-20 21:00:00,167.66,167.87,166.88,167.32,8368.62189
98,2020-01-20 22:00:00,167.32,167.32,166.87,167.28,4856.45
99,2020-01-20 23:00:00,167.25,169.33,167.11,167.49,18744.7398
100,2020-01-21 00:00:00,167.49,168.0,166.6,166.87,23430.83609
101,2020-01-21 01:00:00,166.86,167.2,165.61,166.42,23336.26878
102,2020-01-21 02:00:00,166.42,167.12,166.33,167.06,4484.26973
103,2020-01-21 03:00:00,167.03,167.66,166.9,167.38,7316.74871
104,2020-01-21 04:00:00,167.37,168.4,167.25,168.3,8058.69642
105,2020-01-21 05:00:00,168.32,168.86,167.72,167.84,10444.64039
106,2020-01-21 06:00:00,167.84,167.9,166.69,167.15,9121.87428
107,2020-01-21 07:00:00,167.2,167.71,166.73,167.23,9279.56262
108,2020-01-21 08:00:00,167.25,167.37,166.17,166.53,16907.06864
109,2020-01-21 09:00:00,166.51,167.3,165.86,167.11,14073.84035
110,2020-01-21 10:00:00,167.08,168.06,166.57,166.76,9320.73068
111,2020-01-21 11:00:00,166.75,168.08,166.48,168.01,16523.02058
112,2020-01-21 12:00:00,168.01,168.7,167.45,167.93,19412.8668
113,2020-01-21 13:00:00,167.92,168.53,167.32,168.1,8312.91858
114,2020-01-21 14:00:00,168.09,169.25,167.9,168.88,11163.31966
115,2020-01-21 15:00:00,168.88,168.92,168.09,168.24,7205.19039
116,2020-01-21 16:00:00,168.25,169.05,167.88,168.1,8970.20405
117,2020-01-21 17:00:00,168.09,168.48,166.75,167.65,22621.85164
118,2020-01-21 18:00:00,167.66,167.93,167.24,167.71,8649.28443
119,2020-01-21 19:00:00,167.68,167.81,166.35,167.06,5755.78474
120,2020-01-21 20:00:00,167.05,167.45,164.8,165.12,21078.59424
121,2020-01-21 21:00:00,165.13,168.52,165.12,168.32,28342.58519
122,2020-01-21 22:00:00,168.33,170.32,168.33,169.14,24008.22847
123,2020-01-21 23:00:00,169.14,169.53,168.23,169.36,5352.14695
124,2020-01-22 00:00:00,169.36,169.85,168.83,169.49,8267.93898
125,2020-01-22 01:00:00,169.48,170.05,169.3,169.71,9174.59597
126,2020-01-22 02:00:00,169.71,169.75,168.75,169.09,8088.81975
127,2020-01-22 03:00:00,169.09,169.44,167.79,168.57,11284.64838
128,2020-01-22 04:00:00,168.56,169.46,168.23,168.69,7375.89394
129,2020-01-22 05:00:00,168.69,169.58,168.62,169.45,6011.34825
130,2020-01-22 06:00:00,169.44,169.47,168.84,168.96,6703.36893
131,2020-01-22 07:00:00,168.96,170.0,168.89,169.85,11666.48498
132,2020-01-22 08:00:00,169.85,171.47,168.96,169.2,47741.82397
133,2020-01-22 09:00:00,169.25,169.55,167.51,168.44,36850.25678
134,2020-01-22 10:00:00,168.46,169.12,167.91,168.99,13076.1728
135,2020-01-22 11:00:00,168.98,169.02,168.05,168.35,6900.86728
136,2020-01-22 12:00:00,168.36,168.45,167.31,168.0,12013.79072
137,2020-01-22 13:00:00,168.0,168.31,167.45,168.01,7136.83658
138,2020-01-22 14:00:00,168.01,168.02,166.03,166.43,16562.25189
139,2020-01-22 15:00:00,166.42,167.34,166.07,166.95,10664.2134
140,2020-01-22 16:00:00,166.92,167.91,166.72,167.42,7431.21739
141,2020-01-22 17:00:00,167.43,169.04,166.62,168.42,18784.9109
142,2020-01-22 18:00:00,168.4,168.88,167.59,168.36,6847.7147
143,2020-01-22 19:00:00,168.38,168.4,167.57,168.0,4515.96194
144,2020-01-22 20:00:00,167.99,168.29,167.32,168.0,6615.11272
145,2020-01-22 21:00:00,167.97,168.21,167.51,168.16,4455.61416
146,2020-01-22 22:00:00,168.16,168.23,167.76,167.91,2935.28651
147,2020-01-22 23:00:00,167.91,168.08,167.5,167.57,1979.17975
148,2020-01-23 00:00:00,167.56,168.22,167.5,168.07,7424.53117
149,2020-01-23 01:00:00,168.07,168.2,166.78,167.16,10752.4162
150,2020-01-23 02:00:00,167.21,167.45,164.72,164.92,24532.14593
151,2020-01-23 03:00:00,164.89,165.96,164.18,165.89,17920.45351
152,2020-01-23 04:00:00,165.91,166.14,165.4,165.44,15585.25543
153,2020-01-23 05:00:00,165.44,165.57,164.24,164.73,14830.80311
154,2020-01-23 06:00:00,164.72,164.73,162.71,163.97,29221.98591
155,2020-01-23 07:00:00,163.98,164.23,163.25,163.88,10065.62118
156,2020-01-23 08:00:00,163.89,165.31,163.35,164.88,17002.31759
157,2020-01-23 09:00:00,164.86,165.69,163.71,163.71,17155.65094
158,2020-01-23 10:00:00,163.71,163.9,163.0,163.48,19506.56137
159,2020-01-23 11:00:00,163.47,163.9,162.5,163.57,14254.17272
160,2020-01-23 12:00:00,163.57,163.57,162.59,162.7,11851.88862
161,2020-01-23 13:00:00,162.7,163.31,161.73,162.78,19007.63109
162,2020-01-23 14:00:00,162.77,162.78,161.08,161.61,17199.3251
163,2020-01-23 15:00:00,161.62,162.43,161.22,162.2,13446.35058
164,2020-01-23 16:00:00,162.2,163.9,161.98,163.15,14599.07101
165,2020-01-23 17:00:00,163.17,163.45,161.95,162.38,10950.00177
166,2020-01-23 18:00:00,162.37,163.47,161.2,161.74,11670.73364
167,2020-01-23 19:00:00,161.74,161.81,159.21,159.8,36873.66596
168,2020-01-23 20:00:00,159.79,160.91,159.45,160.63,8515.40484
169,2020-01-23 21:00:00,160.62,161.23,159.85,161.14,8510.53547
170,2020-01-23 22:00:00,161.07,163.28,160.94,162.51,14219.56328
171,2020-01-23 23:00:00,162.47,163.46,162.44,163.0,5517.24041
172,2020-01-24 00:00:00,163.01,163.22,161.74,162.81,10225.55419
173,2020-01-24 01:00:00,162.85,163.41,162.08,163.07,10385.48234
174,2020-01-24 02:00:00,163.07,163.42,161.33,161.36,16272.71618
175,2020-01-24 03:00:00,161.37,161.66,157.5,158.63,34607.59354
176,2020-01-24 04:00:00,158.64,159.88,158.28,158.99,11297.9605
177,2020-01-24 05:00:00,158.99,159.79,158.25,158.31,13151.99393
178,2020-01-24 06:00:00,158.31,159.59,158.29,159.41,9161.56945
179,2020-01-24 07:00:00,159.44,159.98,158.7,159.54,10456.77467
180,2020-01-24 08:00:00,159.53,159.84,158.45,159.25,10476.73612
181,2020-01-24 09:00:00,159.24,159.29,158.47,158.89,8896.55579
182,2020-01-24 10:00:00,158.89,159.14,155.73,156.14,40827.37679
183,2020-01-24 11:00:00,156.14,157.62,155.82,156.35,20072.29845
184,2020-01-24 12:00:00,156.36,161.02,155.55,160.63,42122.89274
185,2020-01-24 13:00:00,160.7,162.0,160.0,161.36,30145.13161
186,2020-01-24 14:00:00,161.36,161.96,160.0,161.73,18546.96954
187,2020-01-24 15:00:00,161.75,163.32,161.08,162.04,28046.45968
188,2020-01-24 16:00:00,162.07,162.95,161.21,162.62,20912.26593
189,2020-01-24 17:00:00,162.67,163.19,160.92,160.92,16777.839
190,2020-01-24 18:00:00,160.92,161.58,160.6,161.18,6921.86368
191,2020-01-24 19:00:00,161.17,162.5,161.15,161.77,14219.3967
192,2020-01-24 20:00:00,161.72,164.45,161.56,163.71,29294.20035
193,2020-01-24 21:00:00,163.7,164.37,162.59,163.35,12491.40754
194,2020-01-24 22:00:00,163.32,163.76,163.06,163.27,3981.63606
195,2020-01-24 23:00:00,163.25,163.38,162.0,163.07,11657.87288
196,2020-01-25 00:00:00,163.06,164.01,162.1,162.54,9288.20555
197,2020-01-25 01:00:00,162.51,162.58,158.02,158.63,40896.67428
198,2020-01-25 02:00:00,158.55,159.32,157.61,158.49,18874.47444
199,2020-01-25 03:00:00,158.58,159.47,158.3,159.24,5915.70171
200,2020-01-25 04:00:00,159.24,159.85,158.66,159.05,4150.93225
201,2020-01-25 05:00:00,159.0,160.61,158.65,159.42,6051.25171
202,2020-01-25 06:00:00,159.41,159.96,158.69,159.63,6419.2367
203,2020-01-25 07:00:00,159.64,160.22,159.35,159.42,5634.35544
204,2020-01-25 08:00:00,159.4,160.19,159.27,159.53,6234.67582
205,2020-01-25 09:00:00,159.53,161.52,159.36,161.22,16420.85998
206,2020-01-25 10:00:00,161.25,161.44,160.07,160.48,8741.64687
207,2020-01-25 11:00:00,160.49,160.9,158.8,159.45,11129.61488
208,2020-01-25 12:00:00,159.48,159.85,158.81,159.29,7330.02858
209,2020-01-25 13:00:00,159.3,159.77,158.78,158.83,5363.40148
210,2020-01-25 14:00:00,158.83,160.91,158.7,160.06,10134.1639
211,2020-01-25 15:00:00,160.12,161.0,160.0,160.01,5601.61484
212,2020-01-25 16:00:00,160.0,160.65,159.61,160.41,3916.49583
213,2020-01-25 17:00:00,160.43,161.6,160.0,161.04,10853.61254
214,2020-01-25 18:00:00,161.06,161.35,160.27,160.39,4774.52795
215,2020-01-25 19:00:00,160.39,160.96,159.95,160.6,2329.17731
216,2020-01-25 20:00:00,160.63,161.32,160.57,161.0,6817.20991
217,2020-01-25 21:00:00,161.0,161.29,160.72,161.19,5834.25026
218,2020-01-25 22:00:00,161.2,162.3,161.04,161.58,8882.22496
219,2020-01-25 23:00:00,161.61,162.79,161.0,161.1,9319.91668
220,2020-01-26 00:00:00,161.12,161.87,160.14,160.35,8295.60365
221,2020-01-26 01:00:00,160.36,160.55,159.41,160.12,10695.39271
222,2020-01-26 02:00:00,160.12,161.04,159.84,160.28,4942.68629
223,2020-01-26 03:00:00,160.28,160.29,159.61,159.64,4127.4248
224,2020-01-26 04:00:00,159.67,161.78,159.6,161.22,9505.92065
225,2020-01-26 05:00:00,161.22,161.22,160.46,160.86,4779.851
226,2020-01-26 06:00:00,160.87,161.69,160.76,161.0,4410.32714
227,2020-01-26 07:00:00,161.0,161.4,160.59,160.81,4986.46777
228,2020-01-26 08:00:00,160.82,161.38,160.61,161.23,3048.43461
229,2020-01-26 09:00:00,161.24,163.63,160.87,162.41,27876.63242
230,2020-01-26 10:00:00,162.4,163.0,161.8,162.37,7974.12981
231,2020-01-26 11:00:00,162.35,163.24,162.02,162.87,9591.06755
232,2020-01-26 12:00:00,162.86,163.45,162.54,163.14,11294.47941
233,2020-01-26 13:00:00,163.17,164.1,162.89,163.54,14448.74044
234,2020-01-26 14:00:00,163.57,163.94,162.78,163.31,9757.96616
235,2020-01-26 15:00:00,163.32,163.67,162.96,163.32,5727.13404
236,2020-01-26 16:00:00,163.31,164.0,162.96,163.37,6583.42992
237,2020-01-26 17:00:00,163.35,164.75,163.19,164.74,19525.95872
238,2020-01-26 18:00:00,164.74,167.05,164.5,166.44,28669.94959
239,2020-01-26 19:00:00,166.42,167.0,165.88,166.36,13140.27064
240,2020-01-26 20:00:00,166.4,166.5,165.8,166.18,9488.54302
241,2020-01-26 21:00:00,166.12,167.7,166.0,166.56,14758.82755
242,2020-01-26 22:00:00,166.57,167.7,166.51,167.22,6746.85793
243,2020-01-26 23:00:00,167.23,167.82,166.56,167.04,9306.8584
244,2020-01-27 00:00:00,167.05,168.08,166.91,167.86,10195.20701
245,2020-01-27 01:00:00,167.91,169.75,167.85,168.46,22549.31841
246,2020-01-27 02:00:00,168.45,169.54,168.17,168.26,10633.15336
247,2020-01-27 03:00:00,168.25,168.41,167.43,167.68,9836.92076
248,2020-01-27 04:00:00,167.68,167.95,167.38,167.7,8687.42047
249,2020-01-27 05:00:00,167.69,168.67,166.44,166.99,20449.12793
250,2020-01-27 06:00:00,166.99,167.6,166.39,167.1,8662.00235
251,2020-01-27 07:00:00,167.12,167.87,166.87,167.4,8080.63788
252,2020-01-27 08:00:00,167.39,167.59,167.03,167.32,6528.28513
253,2020-01-27 09:00:00,167.32,167.35,165.22,165.86,22098.27797
254,2020-01-27 10:00:00,165.82,166.71,165.37,166.5,9335.12997
255,2020-01-27 11:00:00,166.51,167.41,165.76,165.94,11596.14998
256,2020-01-27 12:00:00,165.99,168.9,165.8,168.6,22909.39727
257,2020-01-27 13:00:00,168.57,170.07,168.16,169.55,26134.13405
258,2020-01-27 14:00:00,169.58,170.9,168.76,169.1,21697.22355
259,2020-01-27 15:00:00,169.1,170.1,168.76,170.07,12920.67882
260,2020-01-27 16:00:00,170.06,170.78,169.53,170.03,16165.06544
261,2020-01-27 17:00:00,170.01,171.2,169.09,170.3,20596.94466
262,2020-01-27 18:00:00,170.3,171.24,169.42,169.7,13702.76996
263,2020-01-27 19:00:00,169.7,171.27,169.16,171.27,13803.57998
264,2020-01-27 20:00:00,171.25,172.56,170.26,171.2,35922.69229
265,2020-01-27 21:00:00,171.2,172.0,171.0,171.97,11944.18314
266,2020-01-27 22:00:00,171.99,172.04,170.64,171.59,12770.04315
267,2020-01-27 23:00:00,171.58,171.66,169.63,170.2,9153.37013
268,2020-01-28 00:00:00,170.2,170.85,169.88,170.08,9718.31252
269,2020-01-28 01:00:00,170.04,172.75,170.03,171.44,22419.0878
270,2020-01-28 02:00:00,171.44,174.0,171.44,173.41,30317.78399
271,2020-01-28 03:00:00,173.43,173.56,172.66,173.26,12813.64597
272,2020-01-28 04:00:00,173.26,173.31,172.1,173.12,10792.14222
273,2020-01-28 05:00:00,173.12,173.72,172.26,172.43,18242.83565
274,2020-01-28 06:00:00,172.41,172.75,171.22,172.14,15695.92268
275,2020-01-28 07:00:00,172.1,172.46,170.65,171.54,16541.23092
276,2020-01-28 08:00:00,171.55,172.98,171.24,172.0,24513.95345
277,2020-01-28 09:00:00,171.98,171.98,170.83,171.0,15399.47185
278,2020-01-28 10:00:00,171.03,171.49,170.54,170.7,13056.51904
279,2020-01-28 11:00:00,170.7,172.21,170.23,171.89,14347.61173
280,2020-01-28 12:00:00,171.88,173.13,171.44,171.95,19999.63103
281,2020-01-28 13:00:00,171.93,172.08,170.51,171.48,18734.31805
282,2020-01-28 14:00:00,171.51,172.57,171.16,172.0,19685.12818
283,2020-01-28 15:00:00,172.0,174.55,171.8,172.14,44363.82419
284,2020-01-28 16:00:00,172.14,173.06,170.64,172.35,46304.63722
285,2020-01-28 17:00:00,172.34,172.96,171.06,171.1,17444.90435
286,2020-01-28 18:00:00,171.11,171.53,170.04,171.03,17154.59569
287,2020-01-28 19:00:00,171.01,171.7,170.71,170.97,8056.98866
288,2020-01-28 20:00:00,170.95,171.86,170.6,171.23,8674.56377
289,2020-01-28 21:00:00,171.18,172.75,171.15,172.43,11613.80143
290,2020-01-28 22:00:00,172.44,174.01,171.95,171.95,13819.0884
291,2020-01-28 23:00:00,171.94,174.29,171.92,173.6,9552.85426
292,2020-01-29 00:00:00,173.58,176.2,173.19,175.64,43889.35556
293,2020-01-29 01:00:00,175.58,176.99,175.14,175.8,27001.99772
294,2020-01-29 02:00:00,175.8,177.56,175.76,176.89,20178.21516
295,2020-01-29 03:00:00,176.89,177.37,175.53,175.79,14554.50032
296,2020-01-29 04:00:00,175.83,176.8,175.79,176.47,12925.45673
297,2020-01-29 05:00:00,176.47,177.15,175.86,176.33,10791.60453
298,2020-01-29 06:00:00,176.33,177.06,176.22,176.8,9889.75386
299,2020-01-29 07:00:00,176.8,178.45,176.75,177.46,16085.55873
300,2020-01-29 08:00:00,177.42,178.3,176.82,178.08,19499.68598
301,2020-01-29 09:00:00,178.03,178.35,177.57,178.32,10069.03104
302,2020-01-29 10:00:00,178.33,178.35,176.05,176.39,14872.28059
303,2020-01-29 11:00:00,176.38,178.14,174.53,177.75,27430.24595
304,2020-01-29 12:00:00,177.77,177.92,175.0,176.17,19941.23853
305,2020-01-29 13:00:00,176.19,176.34,174.8,175.59,10141.33124
306,2020-01-29 14:00:00,175.59,176.54,175.01,175.83,11386.71179
307,2020-01-29 15:00:00,175.87,176.53,175.14,176.43,7457.11162
308,2020-01-29 16:00:00,176.43,176.49,174.93,175.09,11617.08476
309,2020-01-29 17:00:00,175.1,177.13,174.59,176.79,13267.92985
310,2020-01-29 18:00:00,176.79,176.9,175.91,176.1,8486.02958
311,2020-01-29 19:00:00,176.11,176.69,175.96,176.38,5377.8967
312,2020-01-29 20:00:00,176.38,176.92,175.63,176.63,8314.16931
313,2020-01-29 21:00:00,176.63,176.83,175.55,176.5,6439.49843
314,2020-01-29 22:00:00,176.46,177.24,175.49,176.11,12723.92116
315,2020-01-29 23:00:00,176.11,176.37,175.25,175.88,4909.02246
316,2020-01-30 00:00:00,175.85,176.11,173.33,173.72,14022.62557
317,2020-01-30 01:00:00,173.68,173.98,170.93,173.02,29183.3772
318,2020-01-30 02:00:00,173.0,174.0,171.87,173.85,9262.6969
319,2020-01-30 03:00:00,173.83,173.83,171.94,172.35,7666.79206
320,2020-01-30 04:00:00,172.34,173.49,172.27,173.44,6451.73253
321,2020-01-30 05:00:00,173.44,174.6,173.37,174.25,10408.54086
322,2020-01-30 06:00:00,174.27,174.5,173.62,173.85,12642.02063
323,2020-01-30 07:00:00,173.85,174.35,173.41,174.01,9231.28166
324,2020-01-30 08:00:00,174.01,176.55,174.01,176.09,19563.9123
325,2020-01-30 09:00:00,176.07,176.8,175.41,175.97,14018.82326
326,2020-01-30 10:00:00,175.96,176.63,174.83,175.83,11288.87302
327,2020-01-30 11:00:00,175.82,176.09,174.69,174.79,6040.39556
328,2020-01-30 12:00:00,174.78,175.45,174.3,175.27,8580.66868
329,2020-01-30 13:00:00,175.28,176.82,175.04,176.41,15939.06227
330,2020-01-30 14:00:00,176.41,177.66,175.94,177.08,15959.75108
331,2020-01-30 15:00:00,177.12,177.65,175.34,175.73,20915.52668
332,2020-01-30 16:00:00,175.75,177.64,175.55,177.63,15319.44322
333,2020-01-30 17:00:00,177.62,180.37,175.0,177.73,77546.37491
334,2020-01-30 18:00:00,177.75,180.45,177.74,179.58,41948.10765
335,2020-01-30 19:00:00,179.58,181.34,179.56,181.09,29467.46155
336,2020-01-30 20:00:00,181.1,182.24,180.34,181.5,21621.91784
337,2020-01-30 21:00:00,181.49,185.52,181.49,184.73,41626.25641
338,2020-01-30 22:00:00,184.73,185.3,183.33,185.16,14939.49321
339,2020-01-30 23:00:00,185.2,186.7,184.0,186.66,13712.49341
340,2020-01-31 00:00:00,186.67,187.0,182.97,184.69,24386.65801
341,2020-01-31 01:00:00,184.71,185.82,183.71,184.08,13526.16409
342,2020-01-31 02:00:00,184.09,185.1,183.2,183.99,13467.63477
343,2020-01-31 03:00:00,183.95,184.03,181.65,183.2,18210.03776
344,2020-01-31 04:00:00,183.22,184.31,183.07,183.42,13358.3441
345,2020-01-31 05:00:00,183.42,183.67,181.7,182.29,15827.6395
346,2020-01-31 06:00:00,182.27,182.73,180.52,181.26,18830.2647
347,2020-01-31 07:00:00,181.24,183.51,180.86,183.22,12884.39216
348,2020-01-31 08:00:00,183.16,183.26,181.78,182.48,9898.24691
349,2020-01-31 09:00:00,182.47,183.15,181.33,182.75,10769.06119
350,2020-01-31 10:00:00,182.74,183.58,181.95,182.21,12933.95153
351,2020-01-31 11:00:00,182.21,182.69,180.25,181.62,24593.03829
352,2020-01-31 12:00:00,181.62,181.62,180.44,180.9,14607.79198
353,2020-01-31 13:00:00,180.86,180.88,176.5,178.01,50417.38271
354,2020-01-31 14:00:00,178.01,178.87,175.22,178.23,34355.5666
355,2020-01-31 15:00:00,178.28,178.95,176.36,177.93,16454.06275
356,2020-01-31 16:00:00,177.9,180.05,177.73,180.04,16194.46569
357,2020-01-31 17:00:00,180.01,180.63,177.53,178.48,22298.20605
358,2020-01-31 18:00:00,178.49,178.97,177.9,178.43,10234.72677
359,2020-01-31 19:00:00,178.42,179.49,178.27,179.47,8830.98685
360,2020-01-31 20:00:00,179.47,179.95,179.05,179.41,8042.88543
361,2020-01-31 21:00:00,179.41,180.91,179.21,180.5,14070.27204
362,2020-01-31 22:00:00,180.49,181.2,180.15,180.95,6823.9472
363,2020-01-31 23:00:00,181.01,182.44,180.68,181.88,8290.36991
364,2020-02-01 00:00:00,181.89,182.0,179.25,179.99,10677.09467
365,2020-02-01 01:00:00,179.94,181.47,179.23,181.09,9973.4255
366,2020-02-01 02:00:00,181.09,183.86,181.06,183.76,17178.44923
367,2020-02-01 03:00:00,183.75,184.28,182.7,183.88,16518.90154
368,2020-02-01 04:00:00,183.84,184.06,182.54,183.51,10981.05291
369,2020-02-01 05:00:00,183.46,183.64,181.93,181.95,7809.54355
370,2020-02-01 06:00:00,181.95,182.36,181.46,181.51,10219.24171
371,2020-02-01 07:00:00,181.48,182.49,181.48,182.07,7219.40532
372,2020-02-01 08:00:00,182.08,183.94,182.08,183.13,13444.16044
373,2020-02-01 09:00:00,183.13,183.32,180.41,181.19,19200.83729
374,2020-02-01 10:00:00,181.19,181.64,180.64,181.34,12450.36289
375,2020-02-01 11:00:00,181.32,181.98,180.86,181.32,7401.63733
376,2020-02-01 12:00:00,181.35,181.35,179.8,180.94,17605.34051
