,maxx,i,j,q,orders_long,orders_short,alpha
113,-0.02604854087034014,5,25,19,23,21,-0.573067899147483
4185,-0.2872418961702154,16,20,6,3,1,-0.5744837923404308
2910,-0.04186212787717931,12,33,4,13,15,-0.5860697902805103
12277,-0.151087127040699,38,31,4,6,2,-0.604348508162796
7115,-0.09415494858398196,23,34,10,5,8,-0.6120071657958828
4731,-0.08754480486387159,17,29,1,10,4,-0.6128136340471011
4370,-0.07696534379733568,16,30,1,10,6,-0.6157227503786854
7053,-0.08813137080076455,23,31,5,7,7,-0.6169195956053519
12578,-0.24882070943733334,39,30,1,2,3,-0.6220517735933333
2226,-0.03365038590619669,10,37,4,21,16,-0.6225321392646388
2104,-0.04626558076495355,10,30,15,13,14,-0.624585340326873
6411,-0.09620303304117059,21,37,9,6,7,-0.6253197147676088
11612,-0.17996018216878198,36,30,4,4,3,-0.629860637590737
3592,-0.06021681046124898,14,29,2,12,9,-0.6322765098431142
5537,-0.0703513189910904,19,31,9,10,8,-0.6331618709198136
3710,-0.04535413864003934,14,35,6,14,14,-0.6349579409605508
3836,-0.15899097946185553,15,21,18,6,2,-0.6359639178474221
7737,-0.10741764371775082,25,27,5,6,6,-0.644505862306505
4702,-0.07646903414506998,17,27,10,10,7,-0.6499867902330948
3306,-0.05205033153753475,13,34,1,12,13,-0.6506291442191844
4567,-0.4346343818896322,17,20,8,2,1,-0.6519515728344483
4838,-0.06547325223439657,17,34,13,10,10,-0.6547325223439657
10624,-0.1875226278276719,33,29,4,5,2,-0.6563291973968517
6973,-0.09445436081317134,23,27,1,9,5,-0.6611805256921993
7509,-0.12028625440638191,24,35,5,5,6,-0.6615743992351005
10546,-0.6675057364842999,33,25,2,2,0,-0.6675057364842999
8989,-0.11177690139352725,28,35,3,4,8,-0.6706614083611635
4569,-0.4490424544101871,17,20,10,2,1,-0.6735636816152806
6542,-0.2701472551806642,22,24,7,2,3,-0.6753681379516605
8228,-0.11360557543805186,26,33,2,4,8,-0.6816334526283112
5117,-0.09101328126623702,18,29,7,10,5,-0.6825996094967777
8247,-0.09785666834213388,26,34,2,5,9,-0.6849966783949372
4337,-0.09147703368597385,16,28,6,9,6,-0.6860777526448039
2157,-0.05190407655345362,10,33,11,15,12,-0.7007050334716238
6353,-0.11749634286518235,21,34,8,7,5,-0.7049780571910941
157,-0.029640380726686164,5,28,6,24,24,-0.7113691374404679
154,-0.0297054987663269,5,28,3,24,24,-0.7129319703918456
2774,-0.09521690854501866,12,26,1,9,6,-0.7141268140876399
6658,-0.1430854557595982,22,30,9,6,4,-0.715427278797991
98,-0.03261344559831393,5,25,4,23,21,-0.7174958031629065
6086,-1.44837196384858,21,20,7,1,0,-0.72418598192429
9693,-0.11141951746934621,30,34,4,4,9,-0.7242268635507504
2088,-0.055842249934207965,10,29,18,13,13,-0.7259492491447035
2070,-0.05628835218184401,10,28,19,13,13,-0.7317485783639721
4968,-0.3669309459656313,18,21,10,2,2,-0.7338618919312626
1446,-0.030384349859808625,8,36,3,28,21,-0.7444165715653113
3352,-0.04969032231043374,13,36,9,15,15,-0.7453548346565062
5065,-0.1359092308505461,18,26,12,6,5,-0.7475007696780035
6241,-0.12595533968330266,21,28,10,7,5,-0.755732038099816
6080,-1.5132082578537587,21,20,1,1,0,-0.7566041289268793
1447,-0.030937753067936374,8,36,4,28,21,-0.7579749501644412
8310,-0.1016561367537986,26,37,8,5,10,-0.7624210256534895
211,-0.028303985653516932,5,31,3,27,27,-0.7642076126449572
209,-0.028456098189277076,5,31,1,27,27,-0.768314651110481
11286,-0.21989648490496286,35,30,1,3,4,-0.76963769716737
6543,-0.3123229768777994,22,24,8,2,3,-0.7808074421944986
3667,-0.06508763515629011,14,33,1,13,11,-0.7810516218754813
10737,-0.14326159661446095,33,35,3,4,7,-0.7879387813795352
2756,-0.10512944641857382,12,25,2,9,6,-0.7884708481393036
695,-0.02920951610200324,6,36,12,31,23,-0.7886569347540875
6974,-0.11345824648492213,23,27,2,9,5,-0.7942077253944549
12278,-0.19920771082615568,38,31,5,6,2,-0.7968308433046227
7206,-0.09411849767316308,23,39,6,8,9,-0.8000072302218861
171,-0.03148209447543463,5,29,1,25,26,-0.8027934091235831
4733,-0.1147637102889554,17,29,3,10,4,-0.8033459720226879
9842,-1.6095268820720852,31,23,1,1,0,-0.8047634410360426
5106,-0.11657456318882155,18,28,15,8,6,-0.8160219423217508
10241,-0.8165249736843136,32,26,1,2,0,-0.8165249736843136
11138,-0.0907474039814722,34,39,5,7,11,-0.8167266358332498
1445,-0.03335464342320649,8,36,2,28,21,-0.8171887638685589
672,-0.028715640649167734,6,35,8,31,26,-0.8183957585012804
8593,-0.1488603735440283,27,32,6,4,7,-0.8187320544921557
4598,-0.41156431556479334,17,22,1,3,1,-0.8231286311295867
3914,-0.1388940208802733,15,26,1,7,5,-0.8333641252816398
6541,-0.3345589913031437,22,24,6,2,3,-0.8363974782578593
8629,-0.15295886261092706,27,34,4,5,6,-0.8412737443600988
5977,-0.09907328974573353,20,34,12,7,10,-0.842122962838735
5538,-0.09360419520348343,19,31,10,10,8,-0.8424377568313508
8495,-0.1876952042782274,27,27,3,5,4,-0.8446284192520233
5536,-0.09394694308445328,19,31,8,10,8,-0.8455224877600795
4946,-0.4242649731272169,18,20,7,2,2,-0.8485299462544338
9710,-0.13254900310516668,30,35,2,5,8,-0.8615685201835834
2174,-0.059421932784935766,10,34,9,16,13,-0.8616180253815686
9082,-1.7995079155640563,29,21,1,1,0,-0.8997539577820282
48,-0.04531934647884284,5,22,11,21,19,-0.9063869295768567
2194,-0.05698443422982909,10,35,10,19,13,-0.9117509476772654
9405,-0.1072714503425342,29,38,1,7,10,-0.9118073279115407
11096,-0.10796717253337422,34,37,1,7,10,-0.9177209665336808
7044,-0.16712084151968132,23,30,15,5,6,-0.9191646283582473
4570,-0.6165362974616038,17,20,11,2,1,-0.9248044461924056
3602,-0.08809899222378759,14,29,12,12,9,-0.9250394183497697
10450,-0.16837777957967992,32,37,1,5,6,-0.9260777876882396
10155,-0.1332561177994438,31,39,10,6,8,-0.9327928245961066
1362,-0.05197057777535158,8,31,14,22,14,-0.9354703999563284
493,-0.049263331790029216,6,25,19,20,18,-0.9360033040105551
3268,-0.06934606258100562,13,32,1,12,15,-0.9361718448435759
5897,-0.13385695356202992,20,30,8,8,6,-0.9369986749342094
8099,-0.1879903811453288,26,26,6,7,3,-0.9399519057266439
3349,-0.06285344366691076,13,36,6,15,15,-0.9428016550036613
4967,-0.47195744677559187,18,21,9,2,2,-0.9439148935511837
5804,-0.23611987326618844,20,25,10,4,4,-0.9444794930647538
8972,-0.17192568039778935,28,34,5,3,8,-0.9455912421878414
5878,-0.1351821989428079,20,29,8,8,6,-0.9462753925996552
7600,-1.9008941936805606,25,20,1,0,1,-0.9504470968402803
402,-0.05308997861327948,6,21,4,17,19,-0.9556196150390306
1489,-0.03903044142088445,8,38,8,27,22,-0.956245814811669
5532,-0.10636433114013669,19,31,4,10,8,-0.9572789802612302
4802,-0.12827794669169595,17,32,15,9,6,-0.9620846001877197
7833,-0.1485108156869407,25,32,6,6,7,-0.9653203019651144
7736,-0.16166993273033767,25,27,4,6,6,-0.970019596382026
7017,-0.1401149552423025,23,29,7,6,8,-0.9808046866961175
2987,-0.05618864018601773,12,37,5,19,16,-0.9833012032553102
7511,-0.17917096893368556,24,35,7,5,6,-0.9854403291352706
1400,-0.04600494511052128,8,33,14,27,16,-0.9891063198762075
5334,-0.49725906928017627,19,20,15,3,1,-0.9945181385603525
4839,-0.10019765825971874,17,34,14,10,10,-1.0019765825971874
10849,-1.0072406880956821,34,24,1,2,0,-1.0072406880956821
6992,-0.14449257282754796,23,28,1,7,7,-1.0114480097928358
2970,-0.06535786644511653,12,36,7,17,14,-1.0130469298993061
4180,-0.5073613048731368,16,20,1,3,1,-1.0147226097462736
7321,-0.2553551803890772,24,25,7,5,3,-1.0214207215563087
3325,-0.06814751079294286,13,35,1,16,14,-1.022212661894143
4941,-0.5139538622927111,18,20,2,2,2,-1.0279077245854222
5598,-0.1470697873671682,19,34,13,5,9,-1.0294885115701773
5131,-0.12916463224534563,18,30,2,11,5,-1.033317057962765
6902,-0.5205456719894941,23,23,6,2,2,-1.0410913439789882
2704,-0.161172123090504,12,22,7,8,5,-1.047618800088276
11934,-0.30055448145113495,37,30,3,4,3,-1.0519406850789723
7189,-0.14192155650067095,23,38,8,7,8,-1.0644116737550322
947,-0.05763585785261435,7,29,17,20,17,-1.0662633702733655
3705,-0.07623036209285633,14,35,1,14,14,-1.0672250692999885
4701,-0.12635430217688096,17,27,9,10,7,-1.0740115685034881
7190,-0.14554882951456774,23,38,9,7,8,-1.091616221359258
156,-0.04567123109225192,5,28,5,24,24,-1.0961095462140462
5350,-0.4385509096109078,19,21,12,4,1,-1.0963772740272695
6336,-0.19950382894633276,21,33,10,6,5,-1.0972710592048303
7894,-0.15726923155513461,25,35,10,6,8,-1.1008846208859424
4546,-0.07863563103551231,16,39,6,12,16,-1.1008988344971724
5440,-0.27761035029263903,19,26,7,4,4,-1.1104414011705561
6510,-1.11700308284592,22,22,13,1,1,-1.11700308284592
8190,-0.2242848798585686,26,31,2,5,5,-1.121424399292843
4372,-0.14037968678193732,16,30,3,10,6,-1.1230374942554986
7074,-0.18835379578503486,23,32,7,6,6,-1.1301227747102092
10551,-1.1354367543213346,33,25,7,2,0,-1.1354367543213346
5359,-0.37866147952489787,19,22,2,4,2,-1.1359844385746936
9844,-2.2772330035642203,31,23,3,1,0,-1.1386165017821102
5861,-0.2079723810222145,20,28,10,7,4,-1.1438480956221797
210,-0.04264786032230471,5,31,2,27,27,-1.1514922287022273
2,-0.06411799130890075,5,20,3,19,17,-1.1541238435602135
7584,-0.12253747760509817,24,39,4,9,10,-1.1641060372484326
135,-0.04969460388973322,5,27,3,23,24,-1.1678231914087307
6338,-0.21271765748292865,21,33,12,6,5,-1.1699471161561075
671,-0.04105606745435416,6,35,7,31,26,-1.1700979224490935
5348,-0.46914840107411765,19,21,10,4,1,-1.1728710026852942
11125,-0.16824261673184257,34,38,11,6,8,-1.177698317122898
3648,-0.10749549053636766,14,32,1,13,9,-1.1824503959000443
2952,-0.0720135813504075,12,35,8,18,15,-1.1882240922817238
3294,-0.08814940797482132,13,33,8,12,15,-1.1900170076600878
7375,-0.18319690113098455,24,28,4,6,7,-1.1907798573513997
381,-0.07029183216648248,6,20,2,16,18,-1.1949611468302022
9379,-0.19951018869335765,29,36,13,4,8,-1.1970611321601459
7969,-0.1263487221058392,25,39,9,9,10,-1.2003128600054724
5108,-0.1716961029946301,18,28,17,8,6,-1.2018727209624107
5829,-0.26898118675204435,20,26,16,4,5,-1.2104153403841995
10547,-1.2106807940245126,33,25,3,2,0,-1.2106807940245126
4948,-0.6061668886991886,18,20,9,2,2,-1.212333777398377
4688,-0.18655158602346855,17,26,15,8,5,-1.2125853091525456
4351,-0.15235326825189535,16,29,1,11,5,-1.2188261460151628
5910,-0.162564518502014,20,31,2,8,7,-1.219233888765105
3201,-0.15253997863135751,13,28,10,9,7,-1.2203198290508601
8191,-0.24422965471362912,26,31,3,5,5,-1.2211482735681456
1799,-0.06619366491917933,9,34,14,21,16,-1.2245828010048176
9087,-2.464592619624195,29,21,6,1,0,-1.2322963098120976
3300,-0.09132900708757061,13,33,14,12,15,-1.2329415956822032
8913,-0.20759358249073345,28,31,3,5,7,-1.2455614949444007
7526,-0.19244814242836678,24,36,3,4,9,-1.250912925784384
12008,-0.27844242748959774,37,34,1,6,3,-1.2529909237031898
1817,-0.06610286570535319,9,35,13,24,14,-1.2559544484017107
2969,-0.08159408611550087,12,36,6,17,14,-1.2647083347902635
10852,-1.2668339903044477,34,24,4,2,0,-1.2668339903044477
4803,-0.1691502106426695,17,32,16,9,6,-1.2686265798200211
9389,-0.18150609591193406,29,37,4,6,8,-1.2705426713835384
11610,-0.3632871118037215,36,30,2,4,3,-1.2715048913130251
9851,-2.5629182097747716,31,23,10,1,0,-1.2814591048873858
10246,-1.2825328199040056,32,26,6,2,0,-1.2825328199040056
2211,-0.07148211471060709,10,36,8,20,16,-1.2866780647909275
7414,-0.2147701832695874,24,30,5,5,7,-1.2886210996175245
8934,-0.19901175318432981,28,32,5,4,9,-1.2935763956981439
9314,-0.19961415777715147,29,33,5,4,9,-1.2974920255514846
855,-0.08128361561193109,7,25,1,17,15,-1.3005378497908975
7544,-0.18592030950963875,24,37,2,6,8,-1.3014421665674714
5569,-0.16272471904289673,19,33,3,8,8,-1.3017977523431739
10116,-0.17370997410807984,31,37,9,6,9,-1.302824805810599
6698,-0.23735641780139455,22,32,11,6,5,-1.30546029790767
0,-0.07256689424753739,5,20,1,19,17,-1.306204096455673
8550,-0.2012302636203379,27,30,1,6,7,-1.3079967135321964
10756,-0.18696256061128164,33,36,3,6,8,-1.3087379242789714
2660,-0.23813216672660986,12,20,1,8,3,-1.3097269169963544
2661,-0.2382408297822547,12,20,2,8,3,-1.3103245638024008
3225,-0.13217072238153033,13,29,15,12,8,-1.3217072238153031
3729,-0.09795702816213438,14,36,6,14,13,-1.322419880188814
10154,-0.18911834523795706,31,39,9,6,8,-1.3238284166656995
761,-0.08031938403359187,7,20,2,16,17,-1.325269836554266
10983,-0.2968926670165733,34,31,2,5,4,-1.3360170015745798
2156,-0.0990150420217897,10,33,10,15,12,-1.336703067294161
10851,-1.3410939153519215,34,24,3,2,0,-1.3410939153519215
4186,-0.6716508898199923,16,20,7,3,1,-1.3433017796399846
6500,-1.344549223643519,22,22,3,1,1,-1.344549223643519
7068,-0.22446315044821613,23,32,1,6,6,-1.3467789026892967
1438,-0.05861978553082726,8,35,14,26,20,-1.348255067209027
7134,-0.22557916014554705,23,35,10,6,6,-1.3534749608732823
10243,-1.3601462920418088,32,26,3,2,0,-1.3601462920418088
5492,-0.18175496636134436,19,29,2,10,5,-1.3631622477100827
4042,-0.12987623383726182,15,32,15,11,10,-1.363700455291249
8730,-0.18209993657538767,27,39,10,6,9,-1.3657495243154076
9094,-2.7491562243464385,29,21,13,1,0,-1.3745781121732192
5474,-0.18330074350359363,19,28,3,9,6,-1.374755576276952
3204,-0.17186216179547897,13,28,13,9,7,-1.3748972943638318
957,-0.08102652101666004,7,30,8,20,14,-1.3774508572832207
7432,-0.18369137870594818,24,31,4,5,10,-1.3776853402946114
2531,-0.09196379915191863,11,33,5,17,13,-1.3794569872787794
6906,-0.6919511612747035,23,23,10,2,2,-1.383902322549407
5540,-0.154307129093829,19,31,12,10,8,-1.3887641618444608
382,-0.08230947765350943,6,20,3,16,18,-1.3992611201096603
4334,-0.18728563445221313,16,28,3,9,6,-1.4046422583915985
5360,-0.4692394733916472,19,22,3,4,2,-1.4077184201749415
2722,-0.21737547194524287,12,23,6,8,5,-1.4129405676440787
8702,-0.1664943090251189,27,38,1,5,12,-1.4152016267135106
10242,-1.4344062170892826,32,26,2,2,0,-1.4344062170892826
10071,-0.22109923811635418,31,35,2,5,8,-1.4371450477563021
4982,-0.5756943539155369,18,22,5,4,1,-1.4392358847888422
11648,-0.32073959529924306,36,32,2,5,4,-1.4433281788465937
23,-0.07600164058717972,5,21,5,21,17,-1.4440311711564147
3237,-0.13901285266788785,13,30,8,13,8,-1.4596349530128223
9977,-0.4199681105310297,31,30,3,3,4,-1.4698883868586041
7912,-0.2684787680655231,25,36,9,6,5,-1.4766332243603773
2951,-0.08971123600038967,12,35,7,18,15,-1.4802353940064297
9433,-0.1876511341230378,29,39,10,6,10,-1.5012090729843024
5449,-0.3760838256424098,19,26,16,4,4,-1.504335302569639
6900,-0.7579489279837763,23,23,4,2,2,-1.5158978559675527
5956,-0.1595842345565781,20,33,10,9,10,-1.516050228287492
5879,-0.21739766730549515,20,29,9,8,6,-1.521783671138466
5331,-0.7646524753436814,19,20,12,3,1,-1.5293049506873628
3227,-0.1532426736165474,13,29,17,12,8,-1.532426736165474
7720,-0.3407803977173306,25,26,7,6,3,-1.5335117897279877
2141,-0.10967871159821636,10,32,14,14,14,-1.535501962375029
11344,-0.43994153291587523,35,33,2,4,3,-1.5397953652055634
365,-0.04404194946944591,5,39,5,36,34,-1.5414682314306067
5408,-0.3854055366908426,19,24,13,4,4,-1.5416221467633704
2662,-0.28124653115852566,12,20,3,8,3,-1.546855921371891
5568,-0.1934095958644543,19,33,2,8,8,-1.5472767669156344
3240,-0.14800025168058267,13,30,11,13,8,-1.554002642646118
6157,-0.3460401080628458,21,24,2,5,4,-1.557180486282806
5551,-0.20782174097772654,19,32,4,8,7,-1.5586630573329492
11327,-0.3935743004942971,35,32,4,4,4,-1.5742972019771884
6492,-1.586871318909335,22,21,14,1,1,-1.586871318909335
362,-0.04552108726867516,5,39,2,36,34,-1.5932380544036306
4734,-0.22765941634409104,17,29,4,10,4,-1.5936159144086373
97,-0.07257154579430194,5,25,3,23,21,-1.5965740074746428
950,-0.09396533674068146,7,30,1,20,14,-1.5974107245915847
4041,-0.1523007459787804,15,32,14,11,10,-1.5991578327771943
6625,-0.292227063519793,22,28,14,7,4,-1.6072488493588615
10550,-1.6073350665921655,33,25,6,2,0,-1.6073350665921655
175,-0.06318235843562306,5,29,5,25,26,-1.611150140108388
173,-0.0632448717537822,5,29,3,25,26,-1.612744229721446
6548,-0.6467852470451048,22,24,13,2,3,-1.616963117612762
7391,-0.29412683438462944,24,29,1,5,6,-1.617697589115462
3613,-0.16237957736101827,14,30,4,10,10,-1.6237957736101827
3364,-0.1015641542645569,13,37,2,18,14,-1.6250264682329103
641,-0.061374793642239925,6,33,15,29,24,-1.6264320315193581
6429,-0.20353528447517658,21,38,8,7,9,-1.6282822758014126
4603,-0.8147677477580273,17,22,6,3,1,-1.6295354955160546
9387,-0.2330513786798964,29,37,2,6,8,-1.6313596507592747
9694,-0.2513344405010641,30,34,5,4,9,-1.6336738632569168
103,-0.07432757042391018,5,25,9,23,21,-1.635206549326024
100,-0.07439551968254297,5,25,6,23,21,-1.6367014330159455
5803,-0.4113520880934911,20,25,9,4,4,-1.6454083523739644
8727,-0.21987791377776894,27,39,7,6,9,-1.649084353333267
4356,-0.2064953466962938,16,29,6,11,5,-1.6519627735703504
8692,-0.23655284570327204,27,37,10,5,9,-1.6558699199229043
4605,-0.834059203260942,17,22,8,3,1,-1.668118406521884
1381,-0.08808668611608658,8,32,14,24,14,-1.673647036205645
2664,-0.3044923688497176,12,20,5,8,3,-1.6747080286734468
2630,-0.09906178033834717,11,38,9,21,13,-1.6840502657519019
9054,-0.19933614949057804,28,38,11,6,11,-1.6943572706699133
6809,-0.1885342113221773,22,38,8,7,11,-1.6968079018995956
11343,-0.4863242799153139,35,33,1,4,3,-1.7021349797035987
474,-0.09203782159181374,6,24,19,19,18,-1.7026996994485541
2215,-0.09472121726207565,10,36,12,20,16,-1.7049819107173616
5109,-0.24426592638579267,18,28,18,8,6,-1.7098614847005487
2086,-0.13209009671699595,10,29,16,13,13,-1.7171712573209474
743,-0.06028136830893236,6,39,3,32,25,-1.7180189968045723
2068,-0.13253619896463198,10,28,17,13,13,-1.7229705865402156
560,-0.07839258923269207,6,29,10,26,18,-1.7246369631192255
3299,-0.12812635000855585,13,33,13,12,15,-1.729705725115504
5104,-0.24712565754333415,18,28,13,8,6,-1.7298796028033392
9008,-0.3148893985881338,28,36,3,4,7,-1.7318916922347358
9846,-3.4864122484554354,31,23,5,1,0,-1.7432061242277177
9025,-0.21792863077920765,28,37,1,6,10,-1.7434290462336612
798,-0.11250594961916047,7,22,1,17,14,-1.7438422190969873
6943,-0.49859398436296887,23,25,9,4,3,-1.745078945270391
7116,-0.26886784510237494,23,34,11,5,8,-1.747640993165437
10250,-1.7495611796797959,32,26,10,2,0,-1.7495611796797959
10245,-1.7544311321748365,32,26,5,2,0,-1.7544311321748365
11289,-0.5030996788201948,35,30,4,3,4,-1.7608488758706817
11954,-0.5032943351892756,37,31,4,3,4,-1.7615301731624644
1091,-0.07195934516895557,7,37,9,29,20,-1.7630039566394113
10552,-1.7668978052736755,33,25,8,2,0,-1.7668978052736755
6997,-0.25338259007325864,23,28,6,7,7,-1.7736781305128104
5710,-0.8885428826820776,20,20,11,3,1,-1.7770857653641552
1483,-0.07258841465563769,8,38,2,27,22,-1.7784161590631233
172,-0.06992160276629455,5,29,2,25,26,-1.7830008705405112
2576,-0.11146609128922913,11,35,12,16,16,-1.783457460627666
10252,-1.783510698548203,32,26,12,2,0,-1.783510698548203
10117,-0.2380514055585303,31,37,10,6,9,-1.7853855416889772
380,-0.10505202156723434,6,20,1,16,18,-1.7858843666429838
7790,-0.32487187465146433,25,30,1,5,6,-1.7867953105830539
6482,-1.7922192775864882,22,21,4,1,1,-1.7922192775864882
4950,-0.8970095063267757,18,20,11,2,2,-1.7940190126535513
8349,-0.2244397147822521,26,39,9,7,9,-1.7955177182580169
5083,-0.2997624678948581,18,27,11,7,5,-1.7985748073691488
7887,-0.25765768261369953,25,35,3,6,8,-1.8036037782958967
5914,-0.2406181424572852,20,31,6,8,7,-1.804636068429639
3373,-0.11287882399206584,13,37,11,18,14,-1.8060611838730534
7339,-0.36171116193905145,24,26,6,6,4,-1.8085558096952572
8930,-0.27906745445071945,28,32,1,4,9,-1.8139384539296763
5550,-0.24289017100627505,19,32,3,8,7,-1.821676282547063
555,-0.08308831746289802,6,29,5,26,18,-1.8279429841837564
7392,-0.33290657811412777,24,29,2,5,6,-1.8309861796277027
4547,-0.13082651989514182,16,39,7,12,16,-1.8315712785319855
9089,-3.6690246210067152,29,21,8,1,0,-1.8345123105033576
10314,-0.6119968440684236,32,29,17,5,1,-1.8359905322052708
5992,-0.24497959369413935,20,35,8,5,10,-1.837346952706045
8954,-0.30632786566652387,28,33,6,4,8,-1.8379671939991433
3423,-0.4085883621559714,14,20,4,5,4,-1.8386476297018712
9429,-0.2308256787507442,29,39,6,6,10,-1.8466054300059536
8990,-0.30790572185583914,28,35,4,4,8,-1.8474343311350347
7049,-0.2647933004457683,23,31,1,7,7,-1.8535531031203782
9691,-0.2852140456696898,30,34,2,4,9,-1.8538912968529835
10133,-0.26544978722255685,31,38,7,7,7,-1.858148510557898
7001,-0.2664372657955525,23,28,10,7,7,-1.8650608605688674
3566,-0.2667334563876926,14,27,14,8,6,-1.867134194713848
554,-0.08496833925749682,6,29,4,26,18,-1.86930346366493
10853,-1.8714239142908637,34,24,5,2,0,-1.8714239142908637
492,-0.09853940819432778,6,25,18,20,18,-1.8722487556922278
10443,-0.2888263043327804,32,36,13,5,8,-1.8773709781630725
3828,-0.47305497142690084,15,21,10,6,2,-1.8922198857076034
4984,-0.7583603383929318,18,22,7,4,1,-1.8959008459823297
10556,-1.8968981345396319,33,25,12,2,0,-1.8968981345396319
16,-0.1054213275385539,5,20,17,19,17,-1.8975838956939703
328,-0.05666617806470327,5,37,6,35,32,-1.8983169651675595
7913,-0.3452272498774969,25,36,10,6,5,-1.898749874326233
9852,-3.798672822685592,31,23,11,1,0,-1.899336411342796
4544,-0.13594902640064171,16,39,4,12,16,-1.903286369608984
6498,-1.9076915500168927,22,22,1,1,1,-1.9076915500168927
7753,-0.38190697159587067,25,28,2,5,5,-1.9095348579793534
9329,-0.2729284248827392,29,34,1,4,10,-1.9104989741791745
6644,-0.2943577820017331,22,29,14,7,6,-1.9133255830112654
10247,-1.9139938708563464,32,26,7,2,0,-1.9139938708563464
6871,-1.9144508420938555,23,21,13,1,1,-1.9144508420938555
8348,-0.23969159964664538,26,39,8,7,9,-1.917532797173163
2107,-0.14264302833505577,10,30,18,13,14,-1.9256808825232528
2793,-0.2028387581826844,12,27,1,11,8,-1.9269682027355017
605,-0.07720990579229052,6,31,17,27,23,-1.930247644807263
9857,-3.8651112427345558,31,23,16,1,0,-1.9325556213672779
8134,-0.3516559919432772,26,28,3,5,6,-1.9341079556880245
5330,-0.9671464065315506,19,20,11,3,1,-1.9342928130631012
2142,-0.13831999115695667,10,32,15,14,14,-1.9364798761973934
6201,-0.38912473387982877,21,26,8,5,5,-1.9456236693991438
10415,-0.3554488903434453,32,35,4,4,7,-1.9549688968889491
7013,-0.27967119537015017,23,29,3,6,8,-1.957698367591051
2736,-0.27997021301120084,12,24,1,9,5,-1.959791491078406
3829,-0.4907016704253063,15,21,11,6,2,-1.9628066817012253
3680,-0.1640895028538235,14,33,14,13,11,-1.9690740342458821
10376,-0.6565211688815041,32,33,3,3,3,-1.9695635066445125
2594,-0.11586914170739829,11,36,11,19,15,-1.9697754090257709
3733,-0.1460866914561992,14,36,10,14,13,-1.9721703346586894
5573,-0.2487458095354985,19,33,7,8,8,-1.989966476283988
9096,-3.9800592587263863,29,21,15,1,0,-1.9900296293631932
8514,-0.3625915598317375,27,28,3,7,4,-1.9942535790745564
22,-0.1051016460878225,5,21,4,21,17,-1.9969312756686277
8056,-1.9989347943133822,26,24,1,1,1,-1.9989347943133822
102,-0.09105541425340245,5,25,8,23,21,-2.003219113574854
174,-0.07857197481215164,5,29,4,25,26,-2.003585357709867
4949,-1.0020360071367362,18,20,10,2,2,-2.0040720142734725
6183,-0.3656560340383996,21,25,9,6,5,-2.0111081872111978
3270,-0.14940668969020215,13,32,3,12,15,-2.016990310817729
11628,-0.448881328910376,36,31,1,4,5,-2.0199659800966923
2904,-0.1684072188067434,12,32,17,12,12,-2.020886625680921
9713,-0.31108983853565236,30,35,5,5,8,-2.0220839504817403
9461,-4.046236841219933,30,21,19,1,0,-2.0231184206099666
6596,-0.3373211295275054,22,27,4,7,5,-2.0239267771650327
5332,-1.0150699636324767,19,20,13,3,1,-2.0301399272649534
4820,-0.23893731871468615,17,33,14,10,7,-2.0309672090748325
5668,-0.19346874649950815,19,38,7,10,11,-2.0314218382448357
3597,-0.19421550993860198,14,29,7,12,9,-2.0392628543553206
10253,-2.0434204362143675,32,26,13,2,0,-2.0434204362143675
7852,-0.3715866810153342,25,33,6,5,6,-2.043726745584338
5113,-0.27276606012721033,18,29,3,10,5,-2.0457454509540773
11288,-0.5854191121128735,35,30,3,3,4,-2.048966892395057
6699,-0.3740529110838362,22,32,12,6,5,-2.057291010961099
7791,-0.3766868893880251,25,30,2,5,6,-2.071777891634138
12579,-0.8289344173411053,39,30,2,2,3,-2.072336043352763
4335,-0.2763624649259826,16,28,4,9,6,-2.0727184869448694
3821,-0.5192341019522677,15,21,3,6,2,-2.076936407809071
5572,-0.2604497669022248,19,33,6,8,8,-2.0835981352177986
11078,-0.278731741140942,34,36,2,7,8,-2.090488058557065
3830,-0.523276963012653,15,21,12,6,2,-2.093107852050612
1047,-0.09735947723089602,7,35,3,26,17,-2.0932287604642643
9394,-0.3001117973868592,29,37,9,6,8,-2.100782581708015
8152,-0.38223236964294854,26,29,2,6,5,-2.102278033036217
553,-0.09604238380980912,6,29,3,26,18,-2.112932443815801
2210,-0.11747190315846874,10,36,7,20,16,-2.114494256852437
5341,-0.8458162123227531,19,21,3,4,1,-2.1145405308068828
4606,-1.0583223734822877,17,22,9,3,1,-2.1166447469645755
6645,-0.3279096426661965,22,29,15,7,6,-2.1314126773302773
8645,-0.35537931752993995,27,35,1,6,6,-2.1322759051796396
457,-0.11578216004776189,6,24,2,19,18,-2.141969960883595
12237,-0.8591034108746537,38,29,2,2,3,-2.1477585271866344
139,-0.09140872871532943,5,27,7,23,24,-2.1481051248102414
6446,-0.21488055092685998,21,39,6,9,11,-2.1488055092686
136,-0.09147667797396228,5,27,4,23,24,-2.1497019323881137
5098,-0.3079021156866623,18,28,7,8,6,-2.155314809806636
6663,-0.4314532240626308,22,30,14,6,4,-2.157266120313154
6355,-0.36040907132085365,21,34,10,7,5,-2.162454427925122
3983,-0.25471580853428466,15,29,13,9,8,-2.1650843725414197
7562,-0.30929968090939997,24,38,1,7,7,-2.1650977663657995
2665,-0.39390068766978464,12,20,6,8,3,-2.1664537821838157
