,time,price,paid,size,order,type,close_time,close_price,profit,perc,TP,SL
0,2020-03-11 06:39:59.999,199.6002,10.024999999999999,0.0501001502002503,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.01055105105105092,-0.0010524739203043312,0,399.2004
1,2020-03-11 06:44:59.999,198.91089000000002,10.024999999999999,0.050273768319069906,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.04532846165436055,-0.004521542309661901,0,397.82178000000005
2,2020-03-11 06:49:59.999,198.88092,10.024999999999999,0.05028134423352426,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.046845991561180966,-0.004672916863958202,0,397.76184
3,2020-03-11 06:54:59.999,198.43137,10.024999999999999,0.05039525756436596,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.06966394804410214,-0.006949022248788244,0,396.86274
4,2020-03-11 06:59:59.999,198.08172,10.024999999999999,0.05048421429296959,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.08748285253177279,-0.00872646908047609,0,396.16344
5,2020-03-11 07:04:59.999,198.27153,10.024999999999999,0.0504358845669875,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.07780193480122755,-0.007760791501369333,0,396.54306
6,2020-03-11 07:09:59.999,198.06174,10.024999999999999,0.05048930702113392,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.08850297589024514,-0.008828227021470838,0,396.12348
7,2020-03-11 07:14:59.999,197.55225,10.024999999999999,0.05061951964606832,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.1145858407079654,-0.011430009048176102,0,395.1045
8,2020-03-11 07:19:59.999,198.56124,10.024999999999999,0.05036229628702964,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.06306148118333788,-0.006290422063175849,0,397.12248
9,2020-03-11 07:24:59.999,198.75105,10.024999999999999,0.05031419959793923,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.05342724302588664,-0.005329400800587197,0,397.5021
10,2020-03-11 07:29:59.999,198.77103,10.024999999999999,0.050309142132030006,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.05241418304266965,-0.005228347435677771,0,397.54206
11,2020-03-11 07:34:59.999,198.97082999999998,10.024999999999999,0.050258623336898185,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.04229477330923537,-0.004218930005908766,0,397.94165999999996
12,2020-03-11 07:39:59.999,199.12068,10.024999999999999,0.050220800772677154,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.03471854304635791,-0.0034631963138511634,0,398.24136
13,2020-03-11 07:44:59.999,198.46134,10.024999999999999,0.05038764728687209,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.06813953488371993,-0.0067969610856578495,0,396.92268
14,2020-03-11 07:49:59.999,198.94086,10.024999999999999,0.050266194687205036,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.04381138897258374,-0.004370213363848753,0,397.88172
15,2020-03-11 07:54:59.999,198.52128,10.024999999999999,0.050372433625251664,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.06509208937198174,-0.00649297649595828,0,397.04256
16,2020-03-11 07:59:59.999,198.83097,10.024999999999999,0.050293975832839316,short,close,2020-03-11 08:04:59.999,200.51030999999998,-0.049376224689744674,-0.0049253091959845065,0,397.66194
17,2020-03-11 08:04:59.999,200.51030999999998,10.024999999999999,0.04987274719190251,long,close,2020-03-11 08:24:59.999,199.63017000000002,-0.07885110471376322,-0.007865446854240721,0,0.0
18,2020-03-11 08:09:59.999,200.53033,10.024999999999999,0.04986776813263111,long,close,2020-03-11 08:24:59.999,199.63017000000002,-0.07984408119210507,-0.007964496877017963,0,0.0
19,2020-03-11 08:14:59.999,200.44024,10.024999999999999,0.049890181731971586,long,close,2020-03-11 08:24:59.999,199.63017000000002,-0.07537412497609886,-0.007518615957715598,0,0.0
20,2020-03-11 08:19:59.999,200.49028999999996,10.024999999999999,0.04987772724554392,long,close,2020-03-11 08:24:59.999,199.63017000000002,-0.07785792992767426,-0.0077663770501420724,0,0.0
21,2020-03-11 08:24:59.999,199.63017000000002,10.024999999999999,0.05009262878451688,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.1221981184006431,0.012189338493829737,0,399.26034000000004
22,2020-03-11 08:29:59.999,198.26154,10.024999999999999,0.05043842592970881,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.05383754912828742,0.005370329090103484,0,396.52308
23,2020-03-11 08:34:59.999,198.06174,10.024999999999999,0.05048930702113392,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.04377887622313992,0.004366970196821938,0,396.12348
24,2020-03-11 08:39:59.999,198.22158,10.024999999999999,0.05044859394219338,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.05182743675032775,0.005169819127214739,0,396.44316
25,2020-03-11 08:44:59.999,198.35145,10.024999999999999,0.05041556288093684,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.058357340720222695,0.005821181119224209,0,396.7029
26,2020-03-11 08:49:59.999,198.25154999999998,10.024999999999999,0.050440967548551326,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.05333509700176364,0.005320209177233282,0,396.50309999999996
27,2020-03-11 08:54:59.999,198.4014,10.024999999999999,0.05040287014103731,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.06086656596173334,0.006071477901419786,0,396.8028
28,2020-03-11 08:59:59.999,198.00179999999997,10.024999999999999,0.05050459137240167,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.04075731584258335,0.004065567665095597,0,396.00359999999995
29,2020-03-11 09:04:59.999,198.06174,10.024999999999999,0.05048930702113392,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.04377887622313992,0.004366970196821938,0,396.12348
30,2020-03-11 09:09:59.999,198.33147,10.024999999999999,0.050420641767037776,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.05735329673097311,0.005721027105333977,0,396.66294
31,2020-03-11 09:14:59.999,197.76204,10.024999999999999,0.05056582142862199,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.02865275813295831,0.002858130487078136,0,395.52408
32,2020-03-11 09:19:59.999,197.02278,10.024999999999999,0.050755552225991325,short,close,2020-03-11 13:04:59.999,197.88768999999996,-0.008855085691104492,-0.0008833003183146627,0,394.04556
33,2020-03-11 09:24:59.999,196.86294,10.024999999999999,0.050796762458185374,short,close,2020-03-11 13:04:59.999,197.88768999999996,-0.017001928346696005,-0.0016959529522888785,0,393.72588
34,2020-03-11 09:29:59.999,197.58222,10.024999999999999,0.05061184149059566,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.019555061179088895,0.0019506295440487678,0,395.16444
35,2020-03-11 09:34:59.999,197.89191,10.024999999999999,0.05053263673082947,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.03521303447927693,0.0035125221425712653,0,395.78382
36,2020-03-11 09:39:59.999,197.24256,10.024999999999999,0.0506989972143943,short,close,2020-03-11 13:04:59.999,197.88768999999996,0.0023252633711514648,0.000231946470937802,0,394.48512
37,2020-03-11 09:44:59.999,196.803,10.024999999999999,0.05081223355335031,short,close,2020-03-11 13:04:59.999,197.88768999999996,-0.020060406091371163,-0.002001038014101862,0,393.606
38,2020-03-11 09:49:59.999,196.82298,10.024999999999999,0.05080707547462192,short,close,2020-03-11 13:04:59.999,197.88768999999996,-0.019040706527256646,-0.0018993223468585186,0,393.64596
39,2020-03-11 09:54:59.999,196.99281,10.024999999999999,0.050763274050459,short,close,2020-03-11 13:04:59.999,197.88768999999996,-0.010381611643593303,-0.0010355722337748931,0,393.98562
