,close_time,o,h,l,c,v
303,2018-06-16 23:59:59.999,487.47,503.28,483.72,496.74,131095.45173
304,2018-06-17 23:59:59.999,496.45,507.6,492.7,497.14,117316.93221
305,2018-06-18 23:59:59.999,497.15,524.48,487.27,517.95,143826.68272
306,2018-06-19 23:59:59.999,517.77,548.2,510.01,537.97,148148.38064
307,2018-06-20 23:59:59.999,537.68,542.02,515.08,536.49,123892.0424
308,2018-06-21 23:59:59.999,536.34,544.98,521.11,526.18,79862.90544
309,2018-06-22 23:59:59.999,526.32,526.44,450.0,462.09,212659.53437
310,2018-06-23 23:59:59.999,462.4,481.0,455.0,473.41,94465.26834
311,2018-06-24 23:59:59.999,473.4,475.81,419.53,454.41,198264.10079
312,2018-06-25 23:59:59.999,454.29,474.47,444.37,458.7,122942.1165
313,2018-06-26 23:59:59.999,459.04,460.81,429.0,429.34,84003.09976
314,2018-06-27 23:59:59.999,429.81,445.95,420.19,441.64,99156.36437
315,2018-06-28 23:59:59.999,441.36,443.96,416.45,420.22,112309.56714
316,2018-06-29 23:59:59.999,420.48,442.0,404.48,434.77,159495.30942
317,2018-06-30 23:59:59.999,434.77,463.15,434.51,454.09,157169.20242
318,2018-07-01 23:59:59.999,454.2,457.77,443.73,452.1,111226.62846
319,2018-07-02 23:59:59.999,452.14,481.83,444.16,476.25,182585.11018
320,2018-07-03 23:59:59.999,476.32,486.98,457.0,461.82,186954.55478
321,2018-07-04 23:59:59.999,461.78,482.7,458.02,467.38,101886.20199
322,2018-07-05 23:59:59.999,467.19,480.0,458.8,467.87,125806.0083
323,2018-07-06 23:59:59.999,467.79,476.0,451.29,470.47,100428.64802
324,2018-07-07 23:59:59.999,470.48,487.99,461.5,485.57,83629.95382
325,2018-07-08 23:59:59.999,485.57,495.98,482.05,486.77,144703.13626
326,2018-07-09 23:59:59.999,486.55,488.98,468.2,471.71,89532.14109
327,2018-07-10 23:59:59.999,471.73,473.23,427.69,432.48,173640.9762
328,2018-07-11 23:59:59.999,432.55,452.69,424.2,444.99,159022.59726
329,2018-07-12 23:59:59.999,444.99,445.36,416.94,431.14,181877.07924
330,2018-07-13 23:59:59.999,431.14,442.47,424.62,432.46,150320.32532
331,2018-07-14 23:59:59.999,432.43,440.0,428.26,433.19,122253.69397
332,2018-07-15 23:59:59.999,433.2,455.0,430.52,449.78,140415.27048
333,2018-07-16 23:59:59.999,449.79,480.57,444.03,478.49,172440.71343
334,2018-07-17 23:59:59.999,478.49,512.0,465.29,498.76,215318.06761
335,2018-07-18 23:59:59.999,498.89,515.47,468.01,479.41,236137.8071
336,2018-07-19 23:59:59.999,479.4,484.15,462.57,468.57,171308.06705
337,2018-07-20 23:59:59.999,468.7,471.02,440.0,449.04,160873.38244
338,2018-07-21 23:59:59.999,449.04,468.97,441.18,460.23,74259.64067
339,2018-07-22 23:59:59.999,460.23,472.2,454.19,457.47,60684.89595
340,2018-07-23 23:59:59.999,457.47,469.82,447.11,450.05,106561.46081
341,2018-07-24 23:59:59.999,450.05,484.27,448.47,479.28,158286.759
342,2018-07-25 23:59:59.999,479.24,485.77,464.0,472.1,170475.54936
343,2018-07-26 23:59:59.999,472.11,485.0,460.0,462.64,173976.2192
344,2018-07-27 23:59:59.999,462.17,474.0,455.84,470.09,198304.79211
345,2018-07-28 23:59:59.999,470.09,472.0,460.82,469.29,156862.59361
346,2018-07-29 23:59:59.999,468.44,472.0,461.6,466.4,138747.56334
