,close_time,o,h,l,c,v
159,2019-04-08 23:59:59.999,174.29,185.87,170.9,178.72,873410.07285
160,2019-04-09 23:59:59.999,178.71,179.17,171.05,174.6,431986.36108
161,2019-04-10 23:59:59.999,174.58,183.77,168.0,177.12,523943.20498
162,2019-04-11 23:59:59.999,177.12,177.48,158.27,164.07,661305.30321
163,2019-04-12 23:59:59.999,164.06,166.5,158.11,163.19,316337.87823
164,2019-04-13 23:59:59.999,163.2,165.37,160.74,162.99,179237.74574
165,2019-04-14 23:59:59.999,162.99,168.11,161.2,167.23,186977.66211
166,2019-04-15 23:59:59.999,167.21,168.81,155.7,159.95,351548.9079
167,2019-04-16 23:59:59.999,159.91,166.73,159.41,165.37,240370.50441
168,2019-04-17 23:59:59.999,165.41,167.28,163.78,165.75,227841.54981
169,2019-04-18 23:59:59.999,165.75,175.2,165.04,173.33,396118.94407
170,2019-04-19 23:59:59.999,173.34,173.55,168.59,172.64,320541.72166
171,2019-04-20 23:59:59.999,172.66,176.97,169.87,172.88,253596.48407
172,2019-04-21 23:59:59.999,172.89,173.48,164.82,168.59,283450.43943
173,2019-04-22 23:59:59.999,168.59,172.3,167.0,170.52,269868.39876
174,2019-04-23 23:59:59.999,170.52,175.83,167.78,169.16,363523.34531
175,2019-04-24 23:59:59.999,169.15,169.87,159.26,164.78,426497.04153
176,2019-04-25 23:59:59.999,164.78,165.49,150.35,154.72,422657.03239
177,2019-04-26 23:59:59.999,154.7,162.56,151.4,157.95,500355.86283
178,2019-04-27 23:59:59.999,157.93,166.24,156.35,159.31,215918.63842
179,2019-04-28 23:59:59.999,159.32,160.24,156.92,157.85,152976.30181
180,2019-04-29 23:59:59.999,157.86,159.05,152.0,155.11,243591.94898
181,2019-04-30 23:59:59.999,155.14,162.89,155.11,161.83,305056.24653
182,2019-05-01 23:59:59.999,161.85,163.88,158.36,160.19,192517.62763
183,2019-05-02 23:59:59.999,160.2,163.48,158.5,161.81,289519.02025
184,2019-05-03 23:59:59.999,161.82,170.86,160.99,168.06,416357.52123
185,2019-05-04 23:59:59.999,168.1,171.3,159.76,163.7,312928.58349
186,2019-05-05 23:59:59.999,163.71,165.36,159.18,163.05,176029.10445
187,2019-05-06 23:59:59.999,163.05,178.05,157.55,173.0,506528.14278
188,2019-05-07 23:59:59.999,172.98,182.76,167.89,169.18,732496.87861
189,2019-05-08 23:59:59.999,169.07,173.17,164.8,170.85,296410.76103
190,2019-05-09 23:59:59.999,170.88,173.88,166.57,170.9,284663.99456
191,2019-05-10 23:59:59.999,170.96,176.7,168.46,172.91,425543.74021
192,2019-05-11 23:59:59.999,172.92,205.23,172.92,190.2,885292.38389
193,2019-05-12 23:59:59.999,190.2,204.32,181.0,188.11,823372.28148
194,2019-05-13 23:59:59.999,188.07,206.87,185.32,195.84,669265.46524
195,2019-05-14 23:59:59.999,195.83,219.81,194.19,216.4,864211.00603
196,2019-05-15 23:59:59.999,216.4,250.27,216.21,248.1,574697.29927
197,2019-05-16 23:59:59.999,248.06,279.76,241.76,264.25,1733360.8936
198,2019-05-17 23:59:59.999,264.35,268.74,223.43,244.3,1529892.56898
199,2019-05-18 23:59:59.999,244.31,248.0,230.62,233.6,673218.09982
200,2019-05-19 23:59:59.999,233.57,264.0,231.77,259.51,823859.06342
201,2019-05-20 23:59:59.999,259.37,259.49,238.0,250.37,666889.82241
202,2019-05-21 23:59:59.999,250.48,262.0,246.06,253.43,580249.69753
203,2019-05-22 23:59:59.999,253.35,260.18,239.63,243.64,592848.95605
204,2019-05-23 23:59:59.999,243.68,247.34,231.1,244.56,600193.89368
205,2019-05-24 23:59:59.999,244.63,254.35,241.54,248.87,447066.92596
206,2019-05-25 23:59:59.999,248.84,257.33,247.22,250.22,332544.38731
207,2019-05-26 23:59:59.999,250.17,269.4,245.11,264.45,450090.22324
208,2019-05-27 23:59:59.999,264.35,279.59,260.0,270.53,635463.50204
209,2019-05-28 23:59:59.999,270.7,275.95,264.45,271.03,409443.69364
210,2019-05-29 23:59:59.999,271.08,274.04,260.05,268.83,383412.45769
211,2019-05-30 23:59:59.999,268.92,288.62,240.14,254.56,1066279.49387
212,2019-05-31 23:59:59.999,254.59,268.72,245.21,267.9,602153.87244
213,2019-06-01 23:59:59.999,267.9,275.5,260.68,264.33,455676.98613
214,2019-06-02 23:59:59.999,264.33,273.2,263.2,268.88,301536.15062
215,2019-06-03 23:59:59.999,268.87,270.0,248.0,249.91,397360.65275
216,2019-06-04 23:59:59.999,250.02,251.67,234.39,241.39,633822.71246
217,2019-06-05 23:59:59.999,241.46,250.41,237.37,245.63,335953.37927
218,2019-06-06 23:59:59.999,245.62,250.66,235.01,248.76,297579.14734
219,2019-06-07 23:59:59.999,248.77,253.28,243.46,248.77,353378.6568
220,2019-06-08 23:59:59.999,248.78,250.53,240.37,243.25,188448.27748
221,2019-06-09 23:59:59.999,243.33,244.53,226.56,230.98,316931.85638
222,2019-06-10 23:59:59.999,231.02,247.45,227.03,246.51,314662.52637
223,2019-06-11 23:59:59.999,246.61,247.8,236.49,244.29,237508.42798
224,2019-06-12 23:59:59.999,244.36,261.87,242.2,261.15,336499.3016
225,2019-06-13 23:59:59.999,261.13,262.98,253.69,254.67,291757.21635
226,2019-06-14 23:59:59.999,254.67,264.26,251.75,262.47,327383.28236
227,2019-06-15 23:59:59.999,262.48,272.27,260.61,267.82,286594.98029
228,2019-06-16 23:59:59.999,267.78,277.06,263.31,267.73,458176.54236
229,2019-06-17 23:59:59.999,267.73,276.0,266.81,273.16,339277.66707
230,2019-06-18 23:59:59.999,273.14,273.58,261.45,264.66,319941.55156
231,2019-06-19 23:59:59.999,264.68,270.0,263.59,268.14,208375.68381
232,2019-06-20 23:59:59.999,268.16,273.63,265.71,271.22,200717.7737
233,2019-06-21 23:59:59.999,271.27,295.94,271.22,294.35,519818.06907
234,2019-06-22 23:59:59.999,294.25,314.39,289.69,310.79,726254.67061
235,2019-06-23 23:59:59.999,310.7,321.7,305.58,308.52,418812.02747
236,2019-06-24 23:59:59.999,308.42,314.41,298.0,311.64,352791.26964
237,2019-06-25 23:59:59.999,311.65,318.99,307.0,318.26,345559.65047
238,2019-06-26 23:59:59.999,318.29,366.8,315.57,339.39,1008551.28721
239,2019-06-27 23:59:59.999,339.53,347.0,280.01,298.35,1016826.449
240,2019-06-28 23:59:59.999,298.35,313.58,295.22,311.05,529174.47722
241,2019-06-29 23:59:59.999,310.95,324.74,295.18,317.62,425555.16264
242,2019-06-30 23:59:59.999,317.64,323.5,290.12,292.7,489028.56835
243,2019-07-01 23:59:59.999,292.89,303.49,280.13,295.07,489769.27421
244,2019-07-02 23:59:59.999,295.03,297.57,272.65,291.48,493772.96579
245,2019-07-03 23:59:59.999,291.47,302.89,285.0,301.14,370521.96637
246,2019-07-04 23:59:59.999,301.11,302.74,280.53,282.73,270791.36878
247,2019-07-05 23:59:59.999,282.86,294.89,280.78,287.47,261139.28341
248,2019-07-06 23:59:59.999,287.32,296.71,285.28,288.29,196064.64705
249,2019-07-07 23:59:59.999,288.29,309.69,284.25,304.72,246111.36595
250,2019-07-08 23:59:59.999,304.72,313.74,300.78,311.97,289607.34177
251,2019-07-09 23:59:59.999,311.96,318.19,302.69,307.46,309447.34927
252,2019-07-10 23:59:59.999,307.46,314.18,281.04,289.23,457080.94063
253,2019-07-11 23:59:59.999,289.23,289.23,262.12,268.63,501592.75211
254,2019-07-12 23:59:59.999,268.67,278.99,266.21,274.62,266734.54213
255,2019-07-13 23:59:59.999,274.53,275.04,262.2,268.79,205959.26849
256,2019-07-14 23:59:59.999,268.8,269.74,222.81,225.85,540052.58421
257,2019-07-15 23:59:59.999,225.83,235.58,203.08,228.2,715991.20688
258,2019-07-16 23:59:59.999,228.2,234.5,192.25,198.88,715604.83198
259,2019-07-17 23:59:59.999,198.94,219.86,191.84,210.81,694854.10132
260,2019-07-18 23:59:59.999,210.8,229.65,205.71,225.73,609081.49094
261,2019-07-19 23:59:59.999,225.75,226.23,212.52,220.73,371622.21865
262,2019-07-20 23:59:59.999,220.84,235.09,219.78,228.2,325393.97225
263,2019-07-21 23:59:59.999,228.25,229.66,216.99,225.38,270046.1519
264,2019-07-22 23:59:59.999,225.49,228.34,212.25,217.51,271310.40446
265,2019-07-23 23:59:59.999,217.59,219.55,208.36,212.48,317876.48242
266,2019-07-24 23:59:59.999,212.55,218.28,202.0,216.31,331162.6484
267,2019-07-25 23:59:59.999,216.31,225.12,215.23,219.14,280370.29627
268,2019-07-26 23:59:59.999,219.14,220.0,212.71,218.81,197781.98653
269,2019-07-27 23:59:59.999,218.81,223.3,203.0,207.3,301209.41113
270,2019-07-28 23:59:59.999,207.3,213.52,198.24,211.62,218801.16693
271,2019-07-29 23:59:59.999,211.58,215.83,206.59,210.89,226941.28
272,2019-07-30 23:59:59.999,210.84,214.36,204.4,209.58,222683.79393
273,2019-07-31 23:59:59.999,209.57,218.79,209.2,218.42,207213.55658
274,2019-08-01 23:59:59.999,218.42,219.39,210.54,216.84,186806.18844
275,2019-08-02 23:59:59.999,216.8,222.18,214.31,217.61,206867.03039
276,2019-08-03 23:59:59.999,217.69,224.51,216.62,222.14,181591.95296
277,2019-08-04 23:59:59.999,222.14,223.34,216.9,221.79,135622.0258
278,2019-08-05 23:59:59.999,221.79,236.25,221.79,233.54,307956.27211
279,2019-08-06 23:59:59.999,233.53,239.15,223.03,226.28,341279.08159
280,2019-08-07 23:59:59.999,226.31,231.25,220.95,226.1,279104.7037
281,2019-08-08 23:59:59.999,226.11,228.5,215.51,221.39,236886.35423
282,2019-08-09 23:59:59.999,221.38,221.79,207.3,210.53,232062.12757
283,2019-08-10 23:59:59.999,210.52,215.0,202.6,206.48,252614.02389
284,2019-08-11 23:59:59.999,206.48,216.94,206.14,216.42,188474.09048
285,2019-08-12 23:59:59.999,216.41,216.81,209.75,211.41,122760.94619
286,2019-08-13 23:59:59.999,211.58,214.3,204.0,209.3,166922.48201
287,2019-08-14 23:59:59.999,209.31,209.9,183.49,187.1,325228.98931
288,2019-08-15 23:59:59.999,187.08,189.95,181.23,188.03,237953.09426
289,2019-08-16 23:59:59.999,187.98,188.39,178.04,184.88,282177.01584
290,2019-08-17 23:59:59.999,184.83,187.0,181.83,185.59,138799.61508
291,2019-08-18 23:59:59.999,185.67,197.91,183.35,194.33,175363.5062
292,2019-08-19 23:59:59.999,194.32,203.59,192.7,202.28,239541.5978
293,2019-08-20 23:59:59.999,202.24,202.75,194.45,196.6,189297.75494
294,2019-08-21 23:59:59.999,196.55,197.2,179.53,187.45,284973.64194
295,2019-08-22 23:59:59.999,187.45,195.14,182.8,190.35,245575.98772
296,2019-08-23 23:59:59.999,190.36,196.19,188.16,194.02,192548.51552
297,2019-08-24 23:59:59.999,194.02,194.09,185.63,190.6,167806.34294
298,2019-08-25 23:59:59.999,190.6,192.4,182.8,186.54,169862.91522
299,2019-08-26 23:59:59.999,186.54,193.7,186.0,188.67,254397.79472
300,2019-08-27 23:59:59.999,188.61,189.49,184.75,187.24,157898.563
301,2019-08-28 23:59:59.999,187.3,188.25,166.48,173.03,334480.61761
302,2019-08-29 23:59:59.999,173.03,173.5,163.61,169.01,295241.216
303,2019-08-30 23:59:59.999,169.03,170.77,165.55,168.5,238616.68868
304,2019-08-31 23:59:59.999,168.48,174.98,165.63,171.57,194999.19583
305,2019-09-01 23:59:59.999,171.52,173.42,167.61,170.74,191140.52368
306,2019-09-02 23:59:59.999,170.73,181.0,170.02,178.05,294627.31247
307,2019-09-03 23:59:59.999,178.0,183.0,174.09,178.75,327857.85447
308,2019-09-04 23:59:59.999,178.79,180.14,173.0,174.72,286226.25171
309,2019-09-05 23:59:59.999,174.7,176.19,168.1,173.75,232753.83596
310,2019-09-06 23:59:59.999,173.74,177.87,165.0,169.08,315822.37984
311,2019-09-07 23:59:59.999,169.11,180.8,168.3,177.62,253831.23169
312,2019-09-08 23:59:59.999,177.58,184.18,176.13,181.19,290083.47501
313,2019-09-09 23:59:59.999,181.18,185.38,176.01,180.54,273729.94868
314,2019-09-10 23:59:59.999,180.52,184.36,177.0,179.81,238387.50999
315,2019-09-11 23:59:59.999,179.87,182.8,173.0,178.28,278555.46708
316,2019-09-12 23:59:59.999,178.3,182.38,176.62,180.72,203543.13663
317,2019-09-13 23:59:59.999,180.71,181.38,177.54,180.95,264422.54059
318,2019-09-14 23:59:59.999,180.96,188.79,179.75,188.13,279371.83423
319,2019-09-15 23:59:59.999,188.14,190.45,185.76,189.03,288928.60827
320,2019-09-16 23:59:59.999,189.05,199.44,188.3,197.22,551006.81686
321,2019-09-17 23:59:59.999,197.23,215.13,195.74,207.84,715863.2262
322,2019-09-18 23:59:59.999,207.85,217.27,207.66,210.21,539028.51013
323,2019-09-19 23:59:59.999,210.27,223.94,202.3,220.24,844358.82155
324,2019-09-20 23:59:59.999,220.26,221.54,212.05,218.03,437804.12669
325,2019-09-21 23:59:59.999,218.01,221.5,213.2,215.05,417891.5242
326,2019-09-22 23:59:59.999,215.04,215.61,206.1,211.2,445388.94787
327,2019-09-23 23:59:59.999,211.2,211.68,198.65,201.29,392437.07084
328,2019-09-24 23:59:59.999,201.25,202.98,150.03,165.81,1478218.82714
329,2019-09-25 23:59:59.999,165.72,174.85,161.88,169.96,879001.46213
330,2019-09-26 23:59:59.999,169.96,171.01,152.11,165.92,779942.17148
331,2019-09-27 23:59:59.999,165.92,176.72,161.03,173.79,634932.96707
332,2019-09-28 23:59:59.999,173.83,175.49,168.0,173.49,521775.46593
333,2019-09-29 23:59:59.999,173.5,174.5,164.12,169.24,410855.12176
334,2019-09-30 23:59:59.999,169.26,181.24,165.01,180.85,580295.3997
335,2019-10-01 23:59:59.999,180.89,185.53,173.19,175.66,609819.60828
336,2019-10-02 23:59:59.999,175.65,181.29,173.65,180.24,348268.1162
337,2019-10-03 23:59:59.999,180.24,180.72,169.55,174.69,354756.78478
338,2019-10-04 23:59:59.999,174.71,178.98,170.74,175.55,333897.63876
339,2019-10-05 23:59:59.999,175.55,176.71,172.02,176.25,278488.61771
340,2019-10-06 23:59:59.999,176.23,177.04,167.68,170.1,314932.39629
341,2019-10-07 23:59:59.999,170.08,182.32,168.68,179.85,496523.48038
342,2019-10-08 23:59:59.999,179.88,184.87,177.0,180.6,400832.37828
343,2019-10-09 23:59:59.999,180.61,195.53,178.96,192.62,562506.82189
344,2019-10-10 23:59:59.999,192.61,194.2,186.88,191.14,436588.58452
345,2019-10-11 23:59:59.999,191.18,196.65,179.41,180.72,621693.63125
346,2019-10-12 23:59:59.999,180.65,184.64,177.59,179.68,290415.22038
347,2019-10-13 23:59:59.999,179.65,184.95,178.52,180.99,247589.23231
348,2019-10-14 23:59:59.999,180.98,187.54,180.43,186.72,279732.84612
349,2019-10-15 23:59:59.999,186.7,188.37,175.96,180.49,405466.38109
350,2019-10-16 23:59:59.999,180.52,181.44,171.81,174.47,347764.93459
351,2019-10-17 23:59:59.999,174.52,178.96,172.61,177.16,298795.8198
352,2019-10-18 23:59:59.999,177.17,177.44,168.66,172.74,319602.48508
353,2019-10-19 23:59:59.999,172.78,174.98,169.44,171.79,296918.73026
354,2019-10-20 23:59:59.999,171.84,176.88,169.21,175.22,299141.07152
355,2019-10-21 23:59:59.999,175.18,177.9,171.59,173.98,270608.51385
356,2019-10-22 23:59:59.999,174.0,175.04,170.3,171.2,255429.41624
357,2019-10-23 23:59:59.999,171.19,171.49,153.45,162.35,746955.09806
